0,1,2
X275,X155,4
X156,X156,1
X414,X156,2
X157,X157,1
X761,X157,7
X158,X158,1
X579,X158,2
X159,X159,1
X772,X159,4
X16,X16,1
X636,X16,6
X160,X160,1
X400,X160,4
X161,X161,1
X697,X161,1
X162,X162,1
X128,X162,8
X163,X163,1
X364,X163,10
X164,X164,1
X750,X164,7
X165,X165,1
X760,X165,1
X166,X166,1
X832,X166,1
X167,X167,1
X360,X167,8
X168,X168,1
X342,X168,7
X169,X169,1
X665,X169,2
X17,X17,1
X227,X17,8
X170,X170,1
X65,X170,10
X171,X171,1
X423,X171,4
X172,X172,1
X864,X172,5
X173,X173,1
X817,X173,7
X174,X174,1
X587,X174,1
X175,X175,1
X383,X175,2
X176,X176,1
X692,X176,9
X177,X177,1
X514,X177,2
X178,X178,1
X245,X178,7
X179,X179,1
X492,X179,8
X18,X18,1
X834,X18,1
X180,X180,1
X549,X180,8
X181,X181,1
X542,X181,10
X182,X182,1
X92,X182,10
X183,X183,1
X960,X183,3
X184,X184,1
X932,X184,5
X185,X185,1
X263,X185,10
X186,X186,1
X833,X186,8
X187,X187,1
X334,X187,6
X188,X188,1
X222,X188,3
X189,X189,1
X245,X189,2
X19,X19,1
X117,X19,2
X190,X190,1
X940,X190,5
X191,X191,1
X330,X191,6
X192,X192,1
X789,X192,3
X193,X193,1
X732,X193,3
X194,X194,1
X621,X194,3
X195,X195,1
X143,X195,10
X196,X196,1
X379,X196,3
X197,X197,1
X234,X197,3
X198,X198,1
X974,X198,5
X199,X199,1
X675,X199,7
X2,X2,1
X558,X2,6
X20,X20,1
X691,X20,9
X200,X200,1
X549,X200,6
X201,X201,1
X924,X201,8
X202,X202,1
X45,X202,7
X203,X203,1
X826,X203,6
X204,X204,1
X68,X204,5
X205,X205,1
X840,X205,9
X206,X206,1
X809,X206,1
X207,X207,1
X134,X207,2
X208,X208,1
X418,X208,2
X209,X209,1
X169,X209,2
X21,X21,1
X940,X21,9
X210,X210,1
X780,X210,8
X211,X211,1
X536,X211,6
X212,X212,1
X830,X212,4
X213,X213,1
X281,X213,5
X214,X214,1
X297,X214,6
X215,X215,1
X112,X215,7
X216,X216,1
X496,X216,5
X217,X217,1
X908,X217,8
X218,X218,1
X48,X218,9
X219,X219,1
X877,X219,1
X22,X22,1
X71,X22,6
X220,X220,1
X60,X220,6
X221,X221,1
X921,X221,6
X222,X222,1
X99,X222,9
X223,X223,1
X42,X223,7
X224,X224,1
X565,X224,2
X225,X225,1
X838,X225,9
X226,X226,1
X309,X226,3
X227,X227,1
X160,X227,8
X228,X228,1
X241,X228,2
X229,X229,1
X548,X229,5
X23,X23,1
X581,X23,4
X230,X230,1
X453,X230,2
X231,X231,1
X420,X231,9
X232,X232,1
X44,X232,4
X233,X233,1
X726,X233,7
X234,X234,1
X272,X234,5
X235,X235,1
X203,X235,3
X236,X236,1
X526,X236,9
X237,X237,1
X880,X237,2
X238,X238,1
X247,X238,1
X239,X239,1
X928,X239,8
X24,X24,1
X727,X24,8
X240,X240,1
X98,X240,4
X241,X241,1
X362,X241,7
X242,X242,1
X866,X242,9
X243,X243,1
X232,X243,6
X244,X244,1
X927,X244,4
X245,X245,1
X393,X245,5
X246,X246,1
X977,X246,2
X247,X247,1
X254,X247,5
X248,X248,1
X571,X248,10
X249,X249,1
X962,X249,7
X25,X25,1
X194,X25,2
X250,X250,1
X541,X250,7
X251,X251,1
X530,X251,10
X252,X252,1
X220,X252,4
X253,X253,1
X756,X253,6
X254,X254,1
X533,X254,10
X255,X255,1
X935,X255,5
X256,X256,1
X580,X256,10
X257,X257,1
X397,X257,3
X258,X258,1
X356,X258,10
X259,X259,1
X106,X259,9
X26,X26,1
X995,X26,9
X260,X260,1
X836,X260,3
X261,X261,1
X479,X261,2
X262,X262,1
X421,X262,3
X263,X263,1
X979,X263,5
X264,X264,1
X785,X264,1
X265,X265,1
X165,X265,10
X266,X266,1
X32,X266,1
X267,X267,1
X664,X267,4
X268,X268,1
X162,X268,1
X269,X269,1
X801,X269,4
X27,X27,1
X503,X27,10
X270,X270,1
X719,X270,7
X271,X271,1
X297,X271,3
X272,X272,1
X617,X272,6
X273,X273,1
X61,X273,2
X274,X274,1
X336,X274,6
X275,X275,1
X629,X275,1
X276,X276,1
X299,X276,7
X277,X277,1
X802,X277,4
X278,X278,1
X782,X278,8
X279,X279,1
X831,X279,4
X28,X28,1
X551,X28,9
X280,X280,1
X46,X280,2
X281,X281,1
X638,X281,8
X282,X282,1
X947,X282,9
X283,X283,1
X564,X283,2
X284,X284,1
X902,X284,4
X285,X285,1
X133,X285,2
X286,X286,1
X227,X286,4
X287,X287,1
X163,X287,3
X288,X288,1
X356,X288,2
X289,X289,1
X335,X289,7
X29,X29,1
X976,X29,9
X290,X290,1
X837,X290,4
X291,X291,1
X183,X291,3
X292,X292,1
X998,X292,1
X293,X293,1
X955,X293,6
X294,X294,1
X480,X294,2
X295,X295,1
X296,X295,8
X296,X296,1
X69,X296,3
X297,X297,1
X902,X297,2
X298,X298,1
X210,X298,7
X299,X299,1
X790,X299,2
X3,X3,1
X510,X3,7
X30,X30,1
X861,X30,9
X300,X300,1
X273,X300,7
X301,X301,1
X327,X301,10
X302,X302,1
X595,X302,1
X303,X303,1
X454,X303,9
X304,X304,1
X427,X304,5
X305,X305,1
X96,X305,5
X306,X306,1
X944,X306,9
X307,X307,1
X716,X307,7
X308,X308,1
X635,X308,5
X309,X309,1
X505,X309,2
X31,X31,1
X18,X31,1
X310,X310,1
X550,X310,2
X311,X311,1
X288,X311,1
X312,X312,1
X907,X312,2
X313,X313,1
X712,X313,2
X314,X314,1
X868,X314,4
X315,X315,1
X910,X315,8
X316,X316,1
X23,X316,7
X317,X317,1
X228,X317,1
X318,X318,1
X506,X318,7
X319,X319,1
X429,X319,3
X32,X32,1
X195,X32,1
X320,X320,1
X916,X320,10
X321,X321,1
X868,X321,3
X322,X322,1
X937,X322,8
X323,X323,1
X207,X323,1
X324,X324,1
X712,X324,1
X325,X325,1
X584,X325,8
X326,X326,1
X488,X326,8
X327,X327,1
X424,X327,5
X328,X328,1
X299,X328,3
X329,X329,1
X918,X329,10
X33,X33,1
X845,X33,9
X330,X330,1
X52,X330,7
X331,X331,1
X280,X331,4
X332,X332,1
X597,X332,3
X333,X333,1
X865,X333,1
X334,X334,1
X285,X334,10
X335,X335,1
X655,X335,2
X336,X336,1
X767,X336,7
X337,X337,1
X363,X337,1
X338,X338,1
X943,X338,1
X339,X339,1
X277,X339,3
X34,X34,1
X305,X34,8
X340,X340,1
X820,X340,1
X341,X341,1
X367,X341,2
X342,X342,1
X733,X342,8
X343,X343,1
X34,X343,3
X344,X344,1
X74,X344,6
X345,X345,1
X956,X345,5
X346,X346,1
X94,X346,9
X347,X347,1
X537,X347,7
X348,X348,1
X994,X348,1
X349,X349,1
X166,X349,4
X35,X35,1
X486,X35,3
X350,X350,1
X553,X350,8
X351,X351,1
X725,X351,7
X352,X352,1
X978,X352,7
X353,X353,1
X96,X353,2
X354,X354,1
X925,X354,2
X355,X355,1
X257,X355,3
X356,X356,1
X970,X356,5
X357,X357,1
X416,X357,4
X358,X358,1
X874,X358,6
X359,X359,1
X622,X359,7
X36,X36,1
X869,X36,8
X360,X360,1
X52,X360,5
X361,X361,1
X295,X361,2
X362,X362,1
X657,X362,5
X363,X363,1
X269,X363,8
X364,X364,1
X11,X364,6
X365,X365,1
X759,X365,1
X366,X366,1
X573,X366,9
X367,X367,1
X713,X367,5
X368,X368,1
X25,X368,5
X369,X369,1
X579,X369,1
X37,X37,1
X820,X37,4
X370,X370,1
X692,X370,6
X371,X371,1
X515,X371,5
X372,X372,1
X448,X372,1
X373,X373,1
X252,X373,5
X374,X374,1
X837,X374,1
X375,X375,1
X314,X375,7
X376,X376,1
X416,X376,1
X377,X377,1
X132,X377,2
X378,X378,1
X95,X378,1
X379,X379,1
X329,X379,7
X38,X38,1
X527,X38,8
X380,X380,1
X170,X380,6
X381,X381,1
X513,X381,10
X382,X382,1
X438,X382,4
X383,X383,1
X888,X383,6
X384,X384,1
X745,X384,3
X385,X385,1
X304,X385,9
X386,X386,1
X598,X386,10
X387,X387,1
X903,X387,4
X388,X388,1
X754,X388,4
X389,X389,1
X317,X389,2
X39,X39,1
X372,X39,2
X390,X390,1
X848,X390,3
X391,X391,1
X463,X391,7
X392,X392,1
X804,X392,5
X393,X393,1
X866,X393,5
X394,X394,1
X373,X394,4
X395,X395,1
X992,X395,3
X396,X396,1
X39,X396,9
X397,X397,1
X29,X397,1
X398,X398,1
X314,X398,6
X399,X399,1
X51,X399,4
X4,X4,1
X894,X4,9
X40,X40,1
X243,X40,3
X400,X400,1
X556,X400,2
X401,X401,1
X152,X401,6
X402,X402,1
X159,X402,5
X403,X403,1
X110,X403,1
X404,X404,1
X618,X404,7
X405,X405,1
X795,X405,5
X406,X406,1
X870,X406,10
X407,X407,1
X44,X407,2
X408,X408,1
X473,X408,1
X409,X409,1
X244,X409,1
X41,X41,1
X588,X41,2
X410,X410,1
X240,X410,2
X411,X411,1
X914,X411,3
X412,X412,1
X734,X412,1
X413,X413,1
X522,X413,9
X414,X414,1
X875,X414,4
X415,X415,1
X743,X415,3
X416,X416,1
X176,X416,2
X417,X417,1
X756,X417,4
X418,X418,1
X799,X418,6
X419,X419,1
X898,X419,10
X42,X42,1
X920,X42,1
X420,X420,1
X850,X420,2
X421,X421,1
X542,X421,6
X422,X422,1
X456,X422,8
X423,X423,1
X915,X423,10
X424,X424,1
X128,X424,6
X425,X425,1
X892,X425,9
X426,X426,1
X326,X426,1
X427,X427,1
X674,X427,7
X428,X428,1
X898,X428,2
X429,X429,1
X817,X429,4
X43,X43,1
X87,X43,1
X430,X430,1
X384,X430,7
X431,X431,1
X154,X431,4
X432,X432,1
X730,X432,9
X433,X433,1
X735,X433,9
X434,X434,1
X139,X434,8
X435,X435,1
X984,X435,4
X436,X436,1
X736,X436,8
X437,X437,1
X137,X437,6
X438,X438,1
X330,X438,1
X439,X439,1
X126,X439,7
X44,X44,1
X69,X44,4
X440,X440,1
X900,X440,2
X441,X441,1
X67,X441,10
X442,X442,1
X396,X442,6
X443,X443,1
X352,X443,7
X444,X444,1
X571,X444,3
X445,X445,1
X135,X445,7
X446,X446,1
X725,X446,1
X447,X447,1
X796,X447,1
X448,X448,1
X833,X448,4
X449,X449,1
X624,X449,9
X45,X45,1
X147,X45,8
X450,X450,1
X551,X450,2
X451,X451,1
X939,X451,4
X452,X452,1
X764,X452,8
X453,X453,1
X378,X453,6
X454,X454,1
X984,X454,3
X455,X455,1
X100,X455,9
X456,X456,1
X765,X456,5
X457,X457,1
X497,X457,5
X458,X458,1
X179,X458,9
X459,X459,1
X148,X459,9
X46,X46,1
X346,X46,4
X460,X460,1
X10,X460,2
X461,X461,1
X436,X461,7
X462,X462,1
X687,X462,4
X463,X463,1
X470,X463,6
X464,X464,1
X58,X464,8
X465,X465,1
X221,X465,4
X466,X466,1
X678,X466,3
X467,X467,1
X502,X467,4
X468,X468,1
X671,X468,6
X469,X469,1
X79,X469,4
X47,X47,1
X130,X47,5
X470,X470,1
X286,X470,6
X471,X471,1
X878,X471,3
X472,X472,1
X152,X472,2
X473,X473,1
X682,X473,10
X474,X474,1
X415,X474,9
X475,X475,1
X118,X475,7
X476,X476,1
X787,X476,7
X477,X477,1
X672,X477,1
X478,X478,1
X328,X478,10
X479,X479,1
X618,X479,4
X48,X48,1
X213,X48,9
X480,X480,1
X434,X480,6
X481,X481,1
X970,X481,1
X482,X482,1
X937,X482,3
X483,X483,1
X633,X483,1
X484,X484,1
X686,X484,3
X485,X485,1
X635,X485,2
X486,X486,1
X242,X486,3
X487,X487,1
X204,X487,3
X488,X488,1
X954,X488,9
X489,X489,1
X515,X489,1
X49,X49,1
X978,X49,10
X490,X490,1
X968,X490,1
X491,X491,1
X314,X491,3
X492,X492,1
X611,X492,9
X493,X493,1
X287,X493,10
X494,X494,1
X324,X494,3
X495,X495,1
X659,X495,4
X496,X496,1
X214,X496,8
X497,X497,1
X674,X497,3
X498,X498,1
X150,X498,5
X499,X499,1
X264,X499,8
X5,X5,1
X943,X5,7
X50,X50,1
X806,X50,9
X500,X500,1
X524,X500,5
X501,X501,1
X585,X501,6
X502,X502,1
X905,X502,8
X503,X503,1
X339,X503,10
X504,X504,1
X329,X504,1
X505,X505,1
X621,X505,1
X506,X506,1
X160,X506,7
X507,X507,1
X369,X507,8
X508,X508,1
X854,X508,6
X509,X509,1
X641,X509,1
X51,X51,1
X666,X51,7
X510,X510,1
X362,X510,4
X511,X511,1
X604,X511,1
X512,X512,1
X639,X512,8
X513,X513,1
X260,X513,2
X514,X514,1
X965,X514,3
X515,X515,1
X973,X515,4
X516,X516,1
X444,X516,10
X517,X517,1
X634,X517,6
X518,X518,1
X336,X518,1
X519,X519,1
X500,X519,5
X52,X52,1
X49,X52,3
X520,X520,1
X310,X520,2
X521,X521,1
X913,X521,8
X522,X522,1
X892,X522,6
X523,X523,1
X653,X523,3
X524,X524,1
X499,X524,5
X525,X525,1
X856,X525,3
X526,X526,1
X426,X526,10
X527,X527,1
X584,X527,4
X528,X528,1
X823,X528,5
X529,X529,1
X274,X529,8
X53,X53,1
X504,X53,7
X530,X530,1
X647,X530,1
X531,X531,1
X513,X531,1
X532,X532,1
X264,X532,5
X533,X533,1
X173,X533,6
X534,X534,1
X490,X534,3
X535,X535,1
X375,X535,3
X536,X536,1
X614,X536,3
X537,X537,1
X285,X537,5
X538,X538,1
X321,X538,6
X539,X539,1
X948,X539,5
X54,X54,1
X748,X54,7
X540,X540,1
X368,X540,10
X541,X541,1
X880,X541,1
X542,X542,1
X320,X542,4
X543,X543,1
X136,X543,8
X544,X544,1
X896,X544,6
X545,X545,1
X911,X545,8
X546,X546,1
X987,X546,5
X547,X547,1
X402,X547,9
X548,X548,1
X811,X548,2
X549,X549,1
X849,X549,2
X55,X55,1
X341,X55,4
X550,X550,1
X65,X550,3
X551,X551,1
X332,X551,2
X552,X552,1
X89,X552,2
X553,X553,1
X167,X553,8
X554,X554,1
X226,X554,3
X555,X555,1
X249,X555,6
X556,X556,1
X879,X556,1
X557,X557,1
X583,X557,3
X558,X558,1
X752,X558,2
X559,X559,1
X246,X559,9
X56,X56,1
X331,X56,9
X560,X560,1
X325,X560,2
X561,X561,1
X128,X561,5
X562,X562,1
X33,X562,1
X563,X563,1
X764,X563,5
X564,X564,1
X770,X564,9
X565,X565,1
X263,X565,3
X566,X566,1
X116,X566,4
X567,X567,1
X532,X567,8
X568,X568,1
X812,X568,7
X569,X569,1
X24,X569,9
X57,X57,1
X450,X57,5
X570,X570,1
X926,X570,9
X571,X571,1
X412,X571,10
X572,X572,1
X975,X572,5
X573,X573,1
X399,X573,1
X574,X574,1
X619,X574,9
X575,X575,1
X957,X575,4
X576,X576,1
X673,X576,9
X577,X577,1
X894,X577,7
X578,X578,1
X681,X578,7
X579,X579,1
X667,X579,10
X58,X58,1
X425,X58,7
X580,X580,1
X525,X580,4
X581,X581,1
X53,X581,10
X582,X582,1
X217,X582,4
X583,X583,1
X996,X583,2
X584,X584,1
X237,X584,5
X585,X585,1
X620,X585,2
X586,X586,1
X308,X586,8
X587,X587,1
X209,X587,7
X588,X588,1
X459,X588,1
X589,X589,1
X905,X589,3
X59,X59,1
X252,X59,9
X590,X590,1
X683,X590,3
X591,X591,1
X58,X591,7
X592,X592,1
X274,X592,3
X593,X593,1
X90,X593,3
X594,X594,1
X684,X594,4
X595,X595,1
X377,X595,4
X596,X596,1
X795,X596,4
X597,X597,1
X187,X597,2
X598,X598,1
X124,X598,4
X599,X599,1
X705,X599,10
X6,X6,1
X959,X6,1
X60,X60,1
X505,X60,9
X600,X600,1
X933,X600,7
X601,X601,1
X700,X601,4
X602,X602,1
X526,X602,2
X603,X603,1
X582,X603,8
X604,X604,1
X306,X604,2
X605,X605,1
X262,X605,9
X606,X606,1
X197,X606,6
X607,X607,1
X198,X607,8
X608,X608,1
X206,X608,7
X609,X609,1
X151,X609,5
X61,X61,1
X181,X61,5
X610,X610,1
X646,X610,1
X611,X611,1
X347,X611,2
X612,X612,1
X344,X612,4
X613,X613,1
X487,X613,6
X614,X614,1
X191,X614,8
X615,X615,1
X561,X615,10
X616,X616,1
X706,X616,1
X617,X617,1
X266,X617,7
X618,X618,1
X608,X618,9
X619,X619,1
X643,X619,3
X62,X62,1
X651,X62,7
X620,X620,1
X57,X620,3
X621,X621,1
X100,X621,4
X622,X622,1
X3,X622,9
X623,X623,1
X685,X623,6
X624,X624,1
X566,X624,3
X625,X625,1
X634,X625,5
X626,X626,1
X64,X626,1
X627,X627,1
X129,X627,6
X628,X628,1
X991,X628,8
X629,X629,1
X466,X629,9
X63,X63,1
X418,X63,7
X630,X630,1
X916,X630,2
X631,X631,1
X497,X631,1
X632,X632,1
X411,X632,8
X633,X633,1
X594,X633,2
X634,X634,1
X839,X634,5
X635,X635,1
X381,X635,6
X636,X636,1
X692,X636,2
X637,X637,1
X570,X637,2
X638,X638,1
X818,X638,1
X639,X639,1
X125,X639,8
X64,X64,1
X741,X64,1
X640,X640,1
X944,X640,7
X641,X641,1
X534,X641,2
X642,X642,1
X928,X642,4
X643,X643,1
X896,X643,4
X644,X644,1
X167,X644,4
X645,X645,1
X923,X645,2
X646,X646,1
X481,X646,2
X647,X647,1
X553,X647,5
X648,X648,1
X853,X648,10
X649,X649,1
X781,X649,2
X65,X65,1
X837,X65,10
X650,X650,1
X472,X650,1
X651,X651,1
X236,X651,10
X652,X652,1
X601,X652,9
X653,X653,1
X904,X653,6
X654,X654,1
X553,X654,4
X655,X655,1
X517,X655,1
X656,X656,1
X501,X656,4
X657,X657,1
X405,X657,6
X658,X658,1
X93,X658,5
X659,X659,1
X403,X659,10
X66,X66,1
X4,X66,9
X660,X660,1
X539,X660,9
X661,X661,1
X851,X661,6
X662,X662,1
X318,X662,4
X663,X663,1
X153,X663,6
X664,X664,1
X576,X664,2
X665,X665,1
X190,X665,5
X666,X666,1
X828,X666,2
X667,X667,1
X211,X667,7
X668,X668,1
X26,X668,9
X669,X669,1
X19,X669,8
X67,X67,1
X254,X67,6
X670,X670,1
X307,X670,4
X671,X671,1
X461,X671,3
X672,X672,1
X119,X672,6
X673,X673,1
X969,X673,1
X674,X674,1
X402,X674,5
X675,X675,1
X776,X675,3
X676,X676,1
X81,X676,1
X677,X677,1
X658,X677,6
X678,X678,1
X612,X678,9
X679,X679,1
X499,X679,4
X68,X68,1
X207,X68,7
X680,X680,1
X256,X680,6
X681,X681,1
X842,X681,5
X682,X682,1
X997,X682,6
X683,X683,1
X370,X683,9
X684,X684,1
X279,X684,7
X685,X685,1
X323,X685,9
X686,X686,1
X130,X686,4
X687,X687,1
X471,X687,8
X688,X688,1
X533,X688,7
X689,X689,1
X104,X689,9
X69,X69,1
X188,X69,5
X690,X690,1
X931,X690,7
X691,X691,1
X705,X691,9
X692,X692,1
X983,X692,10
X693,X693,1
X547,X693,8
X694,X694,1
X39,X694,7
X695,X695,1
X523,X695,10
X696,X696,1
X867,X696,1
X697,X697,1
X993,X697,4
X698,X698,1
X70,X698,9
X699,X699,1
X353,X699,9
X7,X7,1
X200,X7,2
X70,X70,1
X759,X70,7
X700,X700,1
X328,X700,7
X701,X701,1
X354,X701,1
X702,X702,1
X648,X702,10
X703,X703,1
X504,X703,3
X704,X704,1
X345,X704,1
X705,X705,1
X727,X705,5
X706,X706,1
X533,X706,4
X707,X707,1
X768,X707,5
X708,X708,1
X82,X708,10
X709,X709,1
X140,X709,5
X71,X71,1
X107,X71,8
X710,X710,1
X827,X710,3
X711,X711,1
X334,X711,2
X712,X712,1
X225,X712,7
X713,X713,1
X337,X713,4
X714,X714,1
X389,X714,7
X715,X715,1
X466,X715,4
X716,X716,1
X30,X716,6
X717,X717,1
X575,X717,8
X718,X718,1
X170,X718,3
X719,X719,1
X782,X719,2
X72,X72,1
X546,X72,4
X720,X720,1
X671,X720,2
X721,X721,1
X683,X721,1
X722,X722,1
X391,X722,8
X723,X723,1
X376,X723,1
X724,X724,1
X945,X724,5
X725,X725,1
X770,X725,2
X726,X726,1
X401,X726,8
X727,X727,1
X527,X727,3
X728,X728,1
X540,X728,7
X729,X729,1
X149,X729,1
X73,X73,1
X218,X73,7
X730,X730,1
X981,X730,5
X731,X731,1
X844,X731,3
X732,X732,1
X369,X732,5
X733,X733,1
X640,X733,2
X734,X734,1
X758,X734,10
X735,X735,1
X822,X735,2
X736,X736,1
X982,X736,1
X737,X737,1
X370,X737,4
X738,X738,1
X675,X738,5
X739,X739,1
X717,X739,3
X74,X74,1
X449,X74,9
X740,X740,1
X447,X740,6
X741,X741,1
X555,X741,1
X742,X742,1
X13,X742,3
X743,X743,1
X383,X743,1
X744,X744,1
X1000,X744,6
X745,X745,1
X178,X745,3
X746,X746,1
X666,X746,1
X747,X747,1
X803,X747,3
X748,X748,1
X507,X748,5
X749,X749,1
X538,X749,1
X75,X75,1
X726,X75,8
X750,X750,1
X715,X750,3
X751,X751,1
X699,X751,6
X752,X752,1
X600,X752,9
X753,X753,1
X3,X753,8
X754,X754,1
X261,X754,9
X755,X755,1
X431,X755,5
X756,X756,1
X248,X756,9
X757,X757,1
X412,X757,6
X758,X758,1
X991,X758,2
X759,X759,1
X50,X759,6
X76,X76,1
X921,X76,8
X760,X760,1
X698,X760,5
X761,X761,1
X893,X761,5
X762,X762,1
X145,X762,7
X763,X763,1
X963,X763,3
X764,X764,1
X47,X764,9
X765,X765,1
X404,X765,2
X766,X766,1
X334,X766,1
X767,X767,1
X494,X767,5
X768,X768,1
X53,X768,4
X769,X769,1
X934,X769,8
X77,X77,1
X208,X77,5
X770,X770,1
X88,X770,3
X771,X771,1
X294,X771,3
X772,X772,1
X262,X772,4
X773,X773,1
X477,X773,4
X774,X774,1
X802,X774,3
X775,X775,1
X787,X775,3
X776,X776,1
X317,X776,1
X777,X777,1
X797,X777,1
X778,X778,1
X283,X778,9
X779,X779,1
X762,X779,9
X78,X78,1
X779,X78,4
X780,X780,1
X654,X780,6
X781,X781,1
X718,X781,2
X782,X782,1
X353,X782,2
X783,X783,1
X478,X783,5
X784,X784,1
X238,X784,5
X785,X785,1
X374,X785,8
X786,X786,1
X831,X786,1
X787,X787,1
X766,X787,4
X788,X788,1
X186,X788,8
X789,X789,1
X962,X789,4
X79,X79,1
X302,X79,3
X790,X790,1
X777,X790,6
X791,X791,1
X742,X791,1
X792,X792,1
X866,X792,4
X793,X793,1
X281,X793,4
X794,X794,1
X286,X794,2
X795,X795,1
X191,X795,1
X796,X796,1
X379,X796,2
X797,X797,1
X27,X797,6
X798,X798,1
X644,X798,8
X799,X799,1
X679,X799,8
X8,X8,1
X965,X8,9
X80,X80,1
X216,X80,3
X800,X800,1
X628,X800,10
X801,X801,1
X258,X801,3
X802,X802,1
X656,X802,9
X803,X803,1
X137,X803,5
X804,X804,1
X876,X804,10
X805,X805,1
X792,X805,4
X806,X806,1
X327,X806,9
X807,X807,1
X368,X807,1
X808,X808,1
X903,X808,3
X809,X809,1
X557,X809,2
X81,X81,1
X472,X81,4
X810,X810,1
X874,X810,1
X811,X811,1
X946,X811,2
X812,X812,1
X567,X812,10
X813,X813,1
X542,X813,1
X814,X814,1
X380,X814,3
X815,X815,1
X740,X815,6
X816,X816,1
X870,X816,7
X817,X817,1
X961,X817,6
X818,X818,1
X475,X818,6
X819,X819,1
X886,X819,7
X82,X82,1
X841,X82,7
X820,X820,1
X622,X820,6
X821,X821,1
X270,X821,2
X822,X822,1
X869,X822,6
X823,X823,1
X245,X823,1
X824,X824,1
X703,X824,9
X825,X825,1
X63,X825,1
X826,X826,1
X613,X826,2
X827,X827,1
X161,X827,7
X828,X828,1
X763,X828,6
X829,X829,1
X491,X829,9
X83,X83,1
X423,X83,6
X830,X830,1
X343,X830,6
X831,X831,1
X873,X831,5
X832,X832,1
X774,X832,7
X833,X833,1
X502,X833,3
X834,X834,1
X239,X834,10
X835,X835,1
X409,X835,2
X836,X836,1
X20,X836,8
X837,X837,1
X355,X837,1
X838,X838,1
X269,X838,1
X839,X839,1
X48,X839,6
X84,X84,1
X775,X84,8
X840,X840,1
X390,X840,3
X841,X841,1
X275,X841,1
X842,X842,1
X340,X842,8
X843,X843,1
X529,X843,3
X844,X844,1
X972,X844,2
X845,X845,1
X42,X845,5
X846,X846,1
X197,X846,5
X847,X847,1
X751,X847,5
X848,X848,1
X303,X848,9
X849,X849,1
X272,X849,3
X85,X85,1
X769,X85,3
X850,X850,1
X385,X850,6
X851,X851,1
X444,X851,1
X852,X852,1
X128,X852,1
X853,X853,1
X37,X853,1
X854,X854,1
X251,X854,5
X855,X855,1
X673,X855,6
X856,X856,1
X607,X856,6
X857,X857,1
X310,X857,1
X858,X858,1
X454,X858,5
X859,X859,1
X855,X859,6
X86,X86,1
X147,X86,7
X860,X860,1
X949,X860,7
X861,X861,1
X545,X861,9
X862,X862,1
X890,X862,1
X863,X863,1
X635,X863,1
X864,X864,1
X346,X864,1
X865,X865,1
X359,X865,9
X866,X866,1
X493,X866,3
X867,X867,1
X598,X867,9
X868,X868,1
X109,X868,1
X869,X869,1
X990,X869,6
X87,X87,1
X114,X87,10
X870,X870,1
X107,X870,3
X871,X871,1
X94,X871,8
X872,X872,1
X253,X872,6
X873,X873,1
X451,X873,3
X874,X874,1
X223,X874,8
X875,X875,1
X823,X875,3
X876,X876,1
X574,X876,2
X877,X877,1
X613,X877,1
X878,X878,1
X625,X878,5
X879,X879,1
X547,X879,3
X88,X88,1
X980,X88,4
X880,X880,1
X838,X880,7
X881,X881,1
X189,X881,6
X882,X882,1
X965,X882,2
X883,X883,1
X682,X883,8
X884,X884,1
X778,X884,2
X885,X885,1
X427,X885,1
