0,1,2
X306,X4,10
X40,X40,1
X392,X40,10
X400,X400,1
X620,X400,9
X401,X401,1
X317,X401,9
X402,X402,1
X72,X402,1
X403,X403,1
X225,X403,6
X404,X404,1
X997,X404,4
X405,X405,1
X555,X405,10
X406,X406,1
X855,X406,9
X407,X407,1
X806,X407,5
X408,X408,1
X44,X408,1
X409,X409,1
X324,X409,10
X41,X41,1
X669,X41,5
X410,X410,1
X803,X410,8
X411,X411,1
X784,X411,6
X412,X412,1
X418,X412,9
X413,X413,1
X774,X413,7
X414,X414,1
X666,X414,2
X415,X415,1
X134,X415,3
X416,X416,1
X238,X416,6
X417,X417,1
X879,X417,10
X418,X418,1
X801,X418,3
X419,X419,1
X405,X419,8
X42,X42,1
X147,X42,4
X420,X420,1
X820,X420,9
X421,X421,1
X223,X421,1
X422,X422,1
X171,X422,4
X423,X423,1
X912,X423,7
X424,X424,1
X448,X424,4
X425,X425,1
X333,X425,6
X426,X426,1
X709,X426,7
X427,X427,1
X947,X427,4
X428,X428,1
X883,X428,9
X429,X429,1
X694,X429,8
X43,X43,1
X466,X43,9
X430,X430,1
X243,X430,4
X431,X431,1
X350,X431,1
X432,X432,1
X52,X432,4
X433,X433,1
X606,X433,5
X434,X434,1
X394,X434,8
X435,X435,1
X37,X435,8
X436,X436,1
X84,X436,9
X437,X437,1
X991,X437,5
X438,X438,1
X902,X438,8
X439,X439,1
X982,X439,3
X44,X44,1
X607,X44,7
X440,X440,1
X642,X440,3
X441,X441,1
X533,X441,10
X442,X442,1
X986,X442,5
X443,X443,1
X28,X443,5
X444,X444,1
X613,X444,8
X445,X445,1
X544,X445,10
X446,X446,1
X120,X446,3
X447,X447,1
X419,X447,10
X448,X448,1
X146,X448,5
X449,X449,1
X590,X449,3
X45,X45,1
X732,X45,9
X450,X450,1
X132,X450,7
X451,X451,1
X556,X451,9
X452,X452,1
X721,X452,4
X453,X453,1
X847,X453,8
X454,X454,1
X612,X454,9
X455,X455,1
X216,X455,5
X456,X456,1
X606,X456,2
X457,X457,1
X856,X457,3
X458,X458,1
X374,X458,3
X459,X459,1
X9,X459,10
X46,X46,1
X759,X46,6
X460,X460,1
X353,X460,6
X461,X461,1
X897,X461,4
X462,X462,1
X642,X462,1
X463,X463,1
X743,X463,5
X464,X464,1
X946,X464,4
X465,X465,1
X91,X465,6
X466,X466,1
X678,X466,9
X467,X467,1
X794,X467,6
X468,X468,1
X979,X468,8
X469,X469,1
X209,X469,6
X47,X47,1
X344,X47,5
X470,X470,1
X469,X470,8
X471,X471,1
X810,X471,7
X472,X472,1
X412,X472,7
X473,X473,1
X756,X473,7
X474,X474,1
X657,X474,3
X475,X475,1
X246,X475,4
X476,X476,1
X827,X476,8
X477,X477,1
X822,X477,9
X478,X478,1
X292,X478,5
X479,X479,1
X116,X479,5
X48,X48,1
X332,X48,5
X480,X480,1
X433,X480,7
X481,X481,1
X760,X481,4
X482,X482,1
X781,X482,2
X483,X483,1
X282,X483,9
X484,X484,1
X342,X484,9
X485,X485,1
X386,X485,9
X486,X486,1
X278,X486,9
X487,X487,1
X844,X487,7
X488,X488,1
X584,X488,8
X489,X489,1
X61,X489,8
X49,X49,1
X659,X49,9
X490,X490,1
X208,X490,8
X491,X491,1
X745,X491,5
X492,X492,1
X656,X492,4
X493,X493,1
X701,X493,3
X494,X494,1
X564,X494,10
X495,X495,1
X348,X495,5
X496,X496,1
X558,X496,4
X497,X497,1
X59,X497,5
X498,X498,1
X349,X498,10
X499,X499,1
X421,X499,3
X5,X5,1
X684,X5,10
X50,X50,1
X667,X50,4
X500,X500,1
X852,X500,10
X501,X501,1
X461,X501,4
X502,X502,1
X870,X502,7
X503,X503,1
X497,X503,10
X504,X504,1
X887,X504,3
X505,X505,1
X37,X505,4
X506,X506,1
X857,X506,2
X507,X507,1
X177,X507,4
X508,X508,1
X65,X508,8
X509,X509,1
X273,X509,2
X51,X51,1
X461,X51,10
X510,X510,1
X306,X510,6
X511,X511,1
X932,X511,1
X512,X512,1
X531,X512,7
X513,X513,1
X16,X513,4
X514,X514,1
X612,X514,2
X515,X515,1
X938,X515,2
X516,X516,1
X360,X516,10
X517,X517,1
X458,X517,9
X518,X518,1
X112,X518,10
X519,X519,1
X98,X519,4
X52,X52,1
X686,X52,8
X520,X520,1
X681,X520,10
X521,X521,1
X242,X521,1
X522,X522,1
X91,X522,1
X523,X523,1
X970,X523,3
X524,X524,1
X225,X524,3
X525,X525,1
X418,X525,3
X526,X526,1
X619,X526,5
X527,X527,1
X105,X527,4
X528,X528,1
X299,X528,4
X529,X529,1
X302,X529,1
X53,X53,1
X910,X53,10
X530,X530,1
X539,X530,3
X531,X531,1
X84,X531,1
X532,X532,1
X279,X532,6
X533,X533,1
X776,X533,8
X534,X534,1
X785,X534,5
X535,X535,1
X521,X535,1
X536,X536,1
X150,X536,8
X537,X537,1
X514,X537,1
X538,X538,1
X922,X538,1
X539,X539,1
X366,X539,2
X54,X54,1
X194,X54,2
X540,X540,1
X89,X540,3
X541,X541,1
X445,X541,2
X542,X542,1
X638,X542,8
X543,X543,1
X315,X543,6
X544,X544,1
X733,X544,9
X545,X545,1
X261,X545,4
X546,X546,1
X151,X546,7
X547,X547,1
X483,X547,9
X548,X548,1
X46,X548,5
X549,X549,1
X74,X549,1
X55,X55,1
X196,X55,8
X550,X550,1
X962,X550,1
X551,X551,1
X38,X551,3
X552,X552,1
X209,X552,3
X553,X553,1
X556,X553,5
X554,X554,1
X159,X554,5
X555,X555,1
X908,X555,3
X556,X556,1
X660,X556,2
X557,X557,1
X662,X557,10
X558,X558,1
X451,X558,1
X559,X559,1
X114,X559,8
X56,X56,1
X530,X56,10
X560,X560,1
X772,X560,10
X561,X561,1
X580,X561,6
X562,X562,1
X376,X562,5
X563,X563,1
X861,X563,5
X564,X564,1
X909,X564,2
X565,X565,1
X425,X565,10
X566,X566,1
X29,X566,9
X567,X567,1
X349,X567,5
X568,X568,1
X279,X568,4
X569,X569,1
X885,X569,3
X57,X57,1
X261,X57,7
X570,X570,1
X88,X570,7
X571,X571,1
X184,X571,5
X572,X572,1
X652,X572,7
X573,X573,1
X774,X573,5
X574,X574,1
X217,X574,6
X575,X575,1
X817,X575,4
X576,X576,1
X394,X576,5
X577,X577,1
X318,X577,5
X578,X578,1
X717,X578,3
X579,X579,1
X369,X579,1
X58,X58,1
X85,X58,1
X580,X580,1
X83,X580,2
X581,X581,1
X518,X581,10
X582,X582,1
X999,X582,4
X583,X583,1
X661,X583,9
X584,X584,1
X316,X584,1
X585,X585,1
X251,X585,4
X586,X586,1
X517,X586,6
X587,X587,1
X339,X587,5
X588,X588,1
X546,X588,5
X589,X589,1
X319,X589,4
X59,X59,1
X156,X59,2
X590,X590,1
X58,X590,6
X591,X591,1
X244,X591,10
X592,X592,1
X835,X592,9
X593,X593,1
X892,X593,9
X594,X594,1
X150,X594,5
X595,X595,1
X752,X595,1
X596,X596,1
X424,X596,6
X597,X597,1
X58,X597,2
X598,X598,1
X370,X598,8
X599,X599,1
X882,X599,5
X6,X6,1
X737,X6,1
X60,X60,1
X110,X60,9
X600,X600,1
X920,X600,2
X601,X601,1
X49,X601,2
X602,X602,1
X465,X602,10
X603,X603,1
X929,X603,1
X604,X604,1
X139,X604,3
X605,X605,1
X584,X605,4
X606,X606,1
X214,X606,6
X607,X607,1
X108,X607,10
X608,X608,1
X911,X608,7
X609,X609,1
X782,X609,2
X61,X61,1
X400,X61,10
X610,X610,1
X362,X610,10
X611,X611,1
X34,X611,3
X612,X612,1
X70,X612,4
X613,X613,1
X765,X613,7
X614,X614,1
X863,X614,2
X615,X615,1
X562,X615,3
X616,X616,1
X144,X616,1
X617,X617,1
X778,X617,10
X618,X618,1
X230,X618,10
X619,X619,1
X638,X619,3
X62,X62,1
X939,X62,3
X620,X620,1
X298,X620,2
X621,X621,1
X4,X621,2
X622,X622,1
X824,X622,1
X623,X623,1
X911,X623,2
X624,X624,1
X680,X624,10
X625,X625,1
X534,X625,6
X626,X626,1
X461,X626,1
X627,X627,1
X869,X627,8
X628,X628,1
X926,X628,10
X629,X629,1
X55,X629,1
X63,X63,1
X753,X63,9
X630,X630,1
X238,X630,2
X631,X631,1
X786,X631,4
X632,X632,1
X364,X632,1
X633,X633,1
X635,X633,1
X634,X634,1
X608,X634,8
X635,X635,1
X42,X635,1
X636,X636,1
X569,X636,3
X637,X637,1
X780,X637,4
X638,X638,1
X406,X638,8
X639,X639,1
X673,X639,3
X64,X64,1
X548,X64,2
X640,X640,1
X255,X640,5
X641,X641,1
X162,X641,9
X642,X642,1
X180,X642,8
X643,X643,1
X140,X643,4
X644,X644,1
X553,X644,3
X645,X645,1
X866,X645,3
X646,X646,1
X433,X646,1
X647,X647,1
X728,X647,1
X648,X648,1
X494,X648,1
X649,X649,1
X996,X649,6
X65,X65,1
X291,X65,9
X650,X650,1
X551,X650,8
X651,X651,1
X423,X651,8
X652,X652,1
X455,X652,3
X653,X653,1
X274,X653,5
X654,X654,1
X834,X654,5
X655,X655,1
X344,X655,1
X656,X656,1
X257,X656,2
X657,X657,1
X468,X657,4
X658,X658,1
X498,X658,10
X659,X659,1
X53,X659,8
X66,X66,1
X862,X66,6
X660,X660,1
X393,X660,1
X661,X661,1
X324,X661,8
X662,X662,1
X235,X662,4
X663,X663,1
X744,X663,9
X664,X664,1
X90,X664,6
X665,X665,1
X328,X665,4
X666,X666,1
X691,X666,10
X667,X667,1
X504,X667,3
X668,X668,1
X220,X668,9
X669,X669,1
X265,X669,4
X67,X67,1
X165,X67,3
X670,X670,1
X342,X670,5
X671,X671,1
X674,X671,6
X672,X672,1
X881,X672,6
X673,X673,1
X842,X673,1
X674,X674,1
X371,X674,9
X675,X675,1
X248,X675,2
X676,X676,1
X828,X676,4
X677,X677,1
X736,X677,1
X678,X678,1
X177,X678,2
X679,X679,1
X308,X679,5
X68,X68,1
X313,X68,7
X680,X680,1
X719,X680,10
X681,X681,1
X648,X681,8
X682,X682,1
X361,X682,1
X683,X683,1
X674,X683,5
X684,X684,1
X493,X684,2
X685,X685,1
X581,X685,6
X686,X686,1
X714,X686,6
X687,X687,1
X30,X687,6
X688,X688,1
X340,X688,6
X689,X689,1
X482,X689,9
X69,X69,1
X545,X69,6
X690,X690,1
X255,X690,4
X691,X691,1
X837,X691,2
X692,X692,1
X880,X692,10
X693,X693,1
X783,X693,7
X694,X694,1
X794,X694,3
X695,X695,1
X978,X695,1
X696,X696,1
X357,X696,3
X697,X697,1
X161,X697,3
X698,X698,1
X172,X698,2
X699,X699,1
X960,X699,1
X7,X7,1
X41,X7,1
X70,X70,1
X954,X70,1
X700,X700,1
X945,X700,7
X701,X701,1
X24,X701,4
X702,X702,1
X627,X702,4
X703,X703,1
X162,X703,5
X704,X704,1
X346,X704,1
X705,X705,1
X147,X705,2
X706,X706,1
X877,X706,10
X707,X707,1
X197,X707,6
X708,X708,1
X778,X708,4
X709,X709,1
X218,X709,4
X71,X71,1
X486,X71,7
X710,X710,1
X826,X710,6
X711,X711,1
X385,X711,5
X712,X712,1
X408,X712,10
X713,X713,1
X258,X713,9
X714,X714,1
X664,X714,1
X715,X715,1
X484,X715,6
X716,X716,1
X467,X716,8
X717,X717,1
X759,X717,3
X718,X718,1
X987,X718,4
X719,X719,1
X345,X719,10
X72,X72,1
X601,X72,7
X720,X720,1
X8,X720,5
X721,X721,1
X599,X721,3
X722,X722,1
X138,X722,7
X723,X723,1
X497,X723,1
X724,X724,1
X362,X724,3
X725,X725,1
X780,X725,3
X726,X726,1
X952,X726,4
X727,X727,1
X317,X727,5
X728,X728,1
X66,X728,1
X729,X729,1
X108,X729,6
X73,X73,1
X285,X73,6
X730,X730,1
X967,X730,6
X731,X731,1
X446,X731,3
X732,X732,1
X240,X732,4
X733,X733,1
X509,X733,10
X734,X734,1
X749,X734,4
X735,X735,1
X372,X735,7
X736,X736,1
X57,X736,8
X737,X737,1
X204,X737,10
X738,X738,1
X23,X738,3
X739,X739,1
X487,X739,8
X74,X74,1
X223,X74,6
X740,X740,1
X511,X740,10
X741,X741,1
X9,X741,9
X742,X742,1
X478,X742,4
X743,X743,1
X692,X743,10
X744,X744,1
X467,X744,7
X745,X745,1
X132,X745,4
X746,X746,1
X676,X746,9
X747,X747,1
X730,X747,2
X748,X748,1
X570,X748,3
X749,X749,1
X471,X749,5
X75,X75,1
X250,X75,2
X750,X750,1
X636,X750,2
X751,X751,1
X87,X751,8
X752,X752,1
X68,X752,5
X753,X753,1
X409,X753,2
X754,X754,1
X969,X754,1
X755,X755,1
X401,X755,1
X756,X756,1
X486,X756,6
X757,X757,1
X808,X757,3
X758,X758,1
X515,X758,7
X759,X759,1
X297,X759,7
X76,X76,1
X327,X76,5
X760,X760,1
X661,X760,7
X761,X761,1
X726,X761,9
X762,X762,1
X142,X762,2
X763,X763,1
X711,X763,4
X764,X764,1
X779,X764,6
X765,X765,1
X1,X765,7
X766,X766,1
X633,X766,7
X767,X767,1
X817,X767,3
X768,X768,1
X812,X768,8
X769,X769,1
X631,X769,10
X77,X77,1
X454,X77,8
X770,X770,1
X271,X770,2
X771,X771,1
X456,X771,8
X772,X772,1
X596,X772,10
X773,X773,1
X902,X773,4
X774,X774,1
X86,X774,1
X775,X775,1
X564,X775,2
X776,X776,1
X889,X776,9
X777,X777,1
X487,X777,1
X778,X778,1
X650,X778,9
X779,X779,1
X677,X779,3
X78,X78,1
X305,X78,4
X780,X780,1
X284,X780,1
X781,X781,1
X926,X781,8
X782,X782,1
X239,X782,8
X783,X783,1
X404,X783,8
X784,X784,1
X117,X784,7
X785,X785,1
X12,X785,4
X786,X786,1
X290,X786,6
X787,X787,1
X768,X787,3
X788,X788,1
X253,X788,7
X789,X789,1
X719,X789,4
X79,X79,1
X578,X79,9
X790,X790,1
X30,X790,1
X791,X791,1
X266,X791,5
X792,X792,1
X679,X792,1
X793,X793,1
X623,X793,4
X794,X794,1
X596,X794,9
X795,X795,1
X711,X795,2
X796,X796,1
X64,X796,2
X797,X797,1
X621,X797,2
X798,X798,1
X99,X798,1
X799,X799,1
X721,X799,2
X8,X8,1
X549,X8,10
X80,X80,1
X755,X80,1
X800,X800,1
X963,X800,6
X801,X801,1
X924,X801,1
X802,X802,1
X75,X802,2
X803,X803,1
X698,X803,4
X804,X804,1
X867,X804,4
X805,X805,1
X772,X805,1
X806,X806,1
X975,X806,7
X807,X807,1
X3,X807,7
X808,X808,1
X175,X808,8
X809,X809,1
X367,X809,10
X81,X81,1
X832,X81,5
X810,X810,1
X589,X810,1
X811,X811,1
X36,X811,9
X812,X812,1
X751,X812,8
X813,X813,1
X933,X813,5
X814,X814,1
X457,X814,1
X815,X815,1
X644,X815,10
X816,X816,1
X900,X816,6
X817,X817,1
X764,X817,6
X818,X818,1
X674,X818,2
X819,X819,1
X330,X819,9
X82,X82,1
X75,X82,5
X820,X820,1
X547,X820,8
X821,X821,1
X762,X821,2
X822,X822,1
X359,X822,2
X823,X823,1
X417,X823,4
X824,X824,1
X836,X824,6
X825,X825,1
X193,X825,2
X826,X826,1
X444,X826,2
X827,X827,1
X518,X827,6
X828,X828,1
X888,X828,6
X829,X829,1
X80,X829,1
X83,X83,1
X762,X83,8
X830,X830,1
X707,X830,4
X831,X831,1
X657,X831,1
X832,X832,1
X656,X832,1
X833,X833,1
X127,X833,5
X834,X834,1
X452,X834,5
X835,X835,1
X766,X835,10
X836,X836,1
X662,X836,3
X837,X837,1
X46,X837,3
X838,X838,1
X337,X838,3
X839,X839,1
X791,X839,5
X84,X84,1
X266,X84,8
X840,X840,1
X169,X840,2
X841,X841,1
X975,X841,3
X842,X842,1
X879,X842,4
X843,X843,1
X596,X843,2
X844,X844,1
X800,X844,7
X845,X845,1
X135,X845,4
X846,X846,1
X35,X846,7
X847,X847,1
X164,X847,6
X848,X848,1
X681,X848,3
X849,X849,1
X988,X849,10
X85,X85,1
X823,X85,9
X850,X850,1
X336,X850,1
X851,X851,1
X963,X851,2
X852,X852,1
X706,X852,1
X853,X853,1
X770,X853,9
X854,X854,1
X472,X854,1
X855,X855,1
X462,X855,2
X856,X856,1
X934,X856,7
X857,X857,1
X198,X857,1
X858,X858,1
X474,X858,3
X859,X859,1
X629,X859,10
X86,X86,1
X895,X86,10
X860,X860,1
X381,X860,8
X861,X861,1
X704,X861,2
X862,X862,1
X329,X862,4
X863,X863,1
X607,X863,4
X864,X864,1
X945,X864,2
X865,X865,1
X529,X865,8
X866,X866,1
X429,X866,7
X867,X867,1
X546,X867,2
X868,X868,1
X513,X868,6
X869,X869,1
X174,X869,6
X87,X87,1
X532,X87,1
X870,X870,1
X155,X870,2
X871,X871,1
X505,X871,7
X872,X872,1
X140,X872,1
X873,X873,1
X625,X873,5
X874,X874,1
X810,X874,1
X875,X875,1
X815,X875,4
X876,X876,1
X828,X876,1
X877,X877,1
X137,X877,4
X878,X878,1
X272,X878,6
X879,X879,1
X266,X879,4
X88,X88,1
X356,X88,6
X880,X880,1
X483,X880,2
X881,X881,1
X264,X881,10
X882,X882,1
X732,X882,2
X883,X883,1
X325,X883,4
X884,X884,1
X320,X884,10
X885,X885,1
X489,X885,9
