0,1,2
X197,X284,3
X285,X285,1
X741,X285,8
X286,X286,1
X614,X286,4
X287,X287,1
X765,X287,1
X288,X288,1
X67,X288,1
X289,X289,1
X790,X289,9
X29,X29,1
X982,X29,1
X290,X290,1
X737,X290,9
X291,X291,1
X152,X291,6
X292,X292,1
X977,X292,9
X293,X293,1
X170,X293,5
X294,X294,1
X555,X294,6
X295,X295,1
X439,X295,3
X296,X296,1
X949,X296,3
X297,X297,1
X269,X297,7
X298,X298,1
X335,X298,10
X299,X299,1
X377,X299,8
X3,X3,1
X887,X3,5
X30,X30,1
X215,X30,10
X300,X300,1
X687,X300,4
X301,X301,1
X193,X301,2
X302,X302,1
X560,X302,8
X303,X303,1
X708,X303,6
X304,X304,1
X522,X304,5
X305,X305,1
X963,X305,7
X306,X306,1
X261,X306,10
X307,X307,1
X495,X307,8
X308,X308,1
X525,X308,5
X309,X309,1
X222,X309,5
X31,X31,1
X820,X31,10
X310,X310,1
X40,X310,5
X311,X311,1
X558,X311,7
X312,X312,1
X416,X312,9
X313,X313,1
X210,X313,10
X314,X314,1
X993,X314,10
X315,X315,1
X268,X315,9
X316,X316,1
X645,X316,1
X317,X317,1
X808,X317,3
X318,X318,1
X879,X318,10
X319,X319,1
X759,X319,3
X32,X32,1
X976,X32,5
X320,X320,1
X275,X320,2
X321,X321,1
X905,X321,8
X322,X322,1
X894,X322,6
X323,X323,1
X155,X323,7
X324,X324,1
X244,X324,5
X325,X325,1
X77,X325,3
X326,X326,1
X167,X326,5
X327,X327,1
X270,X327,3
X328,X328,1
X363,X328,1
X329,X329,1
X288,X329,4
X33,X33,1
X263,X33,2
X330,X330,1
X993,X330,7
X331,X331,1
X295,X331,1
X332,X332,1
X587,X332,7
X333,X333,1
X301,X333,4
X334,X334,1
X983,X334,9
X335,X335,1
X880,X335,7
X336,X336,1
X111,X336,9
X337,X337,1
X151,X337,3
X338,X338,1
X267,X338,7
X339,X339,1
X307,X339,10
X34,X34,1
X79,X34,8
X340,X340,1
X398,X340,9
X341,X341,1
X276,X341,9
X342,X342,1
X843,X342,4
X343,X343,1
X62,X343,2
X344,X344,1
X742,X344,1
X345,X345,1
X612,X345,1
X346,X346,1
X376,X346,6
X347,X347,1
X899,X347,3
X348,X348,1
X307,X348,3
X349,X349,1
X221,X349,8
X35,X35,1
X305,X35,2
X350,X350,1
X933,X350,4
X351,X351,1
X504,X351,10
X352,X352,1
X807,X352,8
X353,X353,1
X560,X353,2
X354,X354,1
X424,X354,2
X355,X355,1
X535,X355,1
X356,X356,1
X643,X356,3
X357,X357,1
X434,X357,4
X358,X358,1
X811,X358,8
X359,X359,1
X49,X359,7
X36,X36,1
X86,X36,8
X360,X360,1
X895,X360,1
X361,X361,1
X296,X361,4
X362,X362,1
X981,X362,1
X363,X363,1
X416,X363,5
X364,X364,1
X378,X364,4
X365,X365,1
X860,X365,8
X366,X366,1
X154,X366,2
X367,X367,1
X673,X367,3
X368,X368,1
X681,X368,10
X369,X369,1
X470,X369,8
X37,X37,1
X184,X37,5
X370,X370,1
X64,X370,4
X371,X371,1
X644,X371,9
X372,X372,1
X840,X372,9
X373,X373,1
X132,X373,4
X374,X374,1
X987,X374,3
X375,X375,1
X746,X375,4
X376,X376,1
X80,X376,2
X377,X377,1
X321,X377,4
X378,X378,1
X227,X378,2
X379,X379,1
X620,X379,6
X38,X38,1
X515,X38,6
X380,X380,1
X210,X380,9
X381,X381,1
X827,X381,6
X382,X382,1
X856,X382,1
X383,X383,1
X968,X383,6
X384,X384,1
X445,X384,8
X385,X385,1
X920,X385,3
X386,X386,1
X783,X386,1
X387,X387,1
X139,X387,7
X388,X388,1
X122,X388,4
X389,X389,1
X129,X389,10
X39,X39,1
X357,X39,8
X390,X390,1
X753,X390,5
X391,X391,1
X451,X391,6
X392,X392,1
X833,X392,6
X393,X393,1
X813,X393,8
X394,X394,1
X239,X394,1
X395,X395,1
X913,X395,5
X396,X396,1
X436,X396,4
X397,X397,1
X846,X397,6
X398,X398,1
X877,X398,2
X399,X399,1
X142,X399,2
X4,X4,1
X859,X4,3
X40,X40,1
X458,X40,1
X400,X400,1
X559,X400,3
X401,X401,1
X786,X401,2
X402,X402,1
X61,X402,8
X403,X403,1
X211,X403,3
X404,X404,1
X113,X404,8
X405,X405,1
X585,X405,8
X406,X406,1
X274,X406,6
X407,X407,1
X28,X407,6
X408,X408,1
X804,X408,2
X409,X409,1
X826,X409,4
X41,X41,1
X829,X41,4
X410,X410,1
X489,X410,3
X411,X411,1
X17,X411,4
X412,X412,1
X281,X412,9
X413,X413,1
X601,X413,7
X414,X414,1
X453,X414,5
X415,X415,1
X198,X415,5
X416,X416,1
X414,X416,10
X417,X417,1
X945,X417,7
X418,X418,1
X909,X418,1
X419,X419,1
X243,X419,6
X42,X42,1
X591,X42,1
X420,X420,1
X806,X420,5
X421,X421,1
X503,X421,4
X422,X422,1
X866,X422,8
X423,X423,1
X891,X423,5
X424,X424,1
X593,X424,7
X425,X425,1
X238,X425,5
X426,X426,1
X714,X426,6
X427,X427,1
X710,X427,6
X428,X428,1
X340,X428,3
X429,X429,1
X127,X429,5
X43,X43,1
X985,X43,6
X430,X430,1
X166,X430,9
X431,X431,1
X345,X431,7
X432,X432,1
X881,X432,1
X433,X433,1
X264,X433,1
X434,X434,1
X844,X434,4
X435,X435,1
X1,X435,6
X436,X436,1
X134,X436,1
X437,X437,1
X810,X437,8
X438,X438,1
X735,X438,5
X439,X439,1
X907,X439,8
X44,X44,1
X751,X44,4
X440,X440,1
X519,X440,1
X441,X441,1
X180,X441,1
X442,X442,1
X276,X442,7
X443,X443,1
X639,X443,5
X444,X444,1
X412,X444,7
X445,X445,1
X110,X445,2
X446,X446,1
X84,X446,7
X447,X447,1
X775,X447,7
X448,X448,1
X74,X448,3
X449,X449,1
X366,X449,10
X45,X45,1
X696,X45,2
X450,X450,1
X315,X450,6
X451,X451,1
X226,X451,10
X452,X452,1
X235,X452,1
X453,X453,1
X854,X453,2
X454,X454,1
X716,X454,1
X455,X455,1
X854,X455,1
X456,X456,1
X196,X456,1
X457,X457,1
X390,X457,2
X458,X458,1
X393,X458,4
X459,X459,1
X711,X459,7
X46,X46,1
X613,X46,5
X460,X460,1
X109,X460,5
X461,X461,1
X887,X461,3
X462,X462,1
X131,X462,10
X463,X463,1
X538,X463,2
X464,X464,1
X428,X464,5
X465,X465,1
X809,X465,1
X466,X466,1
X914,X466,4
X467,X467,1
X687,X467,2
X468,X468,1
X602,X468,1
X469,X469,1
X496,X469,10
X47,X47,1
X346,X47,7
X470,X470,1
X261,X470,8
X471,X471,1
X876,X471,4
X472,X472,1
X915,X472,10
X473,X473,1
X869,X473,1
X474,X474,1
X414,X474,3
X475,X475,1
X736,X475,3
X476,X476,1
X983,X476,4
X477,X477,1
X445,X477,6
X478,X478,1
X133,X478,8
X479,X479,1
X261,X479,2
X48,X48,1
X917,X48,1
X480,X480,1
X140,X480,6
X481,X481,1
X201,X481,5
X482,X482,1
X370,X482,10
X483,X483,1
X846,X483,1
X484,X484,1
X821,X484,8
X485,X485,1
X255,X485,7
X486,X486,1
X413,X486,1
X487,X487,1
X446,X487,8
X488,X488,1
X492,X488,7
X489,X489,1
X452,X489,8
X49,X49,1
X786,X49,10
X490,X490,1
X1,X490,4
X491,X491,1
X496,X491,5
X492,X492,1
X53,X492,2
X493,X493,1
X81,X493,10
X494,X494,1
X823,X494,5
X495,X495,1
X461,X495,1
X496,X496,1
X913,X496,2
X497,X497,1
X970,X497,7
X498,X498,1
X395,X498,5
X499,X499,1
X318,X499,3
X5,X5,1
X606,X5,8
X50,X50,1
X239,X50,3
X500,X500,1
X629,X500,2
X501,X501,1
X700,X501,1
X502,X502,1
X486,X502,7
X503,X503,1
X454,X503,7
X504,X504,1
X415,X504,3
X505,X505,1
X725,X505,9
X506,X506,1
X299,X506,3
X507,X507,1
X477,X507,5
X508,X508,1
X624,X508,8
X509,X509,1
X964,X509,8
X51,X51,1
X755,X51,8
X510,X510,1
X959,X510,10
X511,X511,1
X588,X511,6
X512,X512,1
X77,X512,1
X513,X513,1
X763,X513,3
X514,X514,1
X15,X514,9
X515,X515,1
X54,X515,8
X516,X516,1
X346,X516,1
X517,X517,1
X505,X517,5
X518,X518,1
X756,X518,1
X519,X519,1
X654,X519,3
X52,X52,1
X80,X52,8
X520,X520,1
X832,X520,4
X521,X521,1
X933,X521,2
X522,X522,1
X332,X522,5
X523,X523,1
X561,X523,6
X524,X524,1
X429,X524,4
X525,X525,1
X439,X525,1
X526,X526,1
X153,X526,1
X527,X527,1
X959,X527,9
X528,X528,1
X588,X528,4
X529,X529,1
X355,X529,1
X53,X53,1
X41,X53,8
X530,X530,1
X361,X530,8
X531,X531,1
X760,X531,4
X532,X532,1
X651,X532,7
X533,X533,1
X212,X533,8
X534,X534,1
X344,X534,9
X535,X535,1
X924,X535,2
X536,X536,1
X815,X536,6
X537,X537,1
X24,X537,2
X538,X538,1
X855,X538,3
X539,X539,1
X588,X539,3
X54,X54,1
X136,X54,1
X540,X540,1
X866,X540,4
X541,X541,1
X872,X541,2
X542,X542,1
X480,X542,9
X543,X543,1
X451,X543,4
X544,X544,1
X102,X544,7
X545,X545,1
X853,X545,10
X546,X546,1
X888,X546,2
X547,X547,1
X965,X547,9
X548,X548,1
X323,X548,10
X549,X549,1
X941,X549,8
X55,X55,1
X944,X55,3
X550,X550,1
X689,X550,5
X551,X551,1
X403,X551,2
X552,X552,1
X349,X552,5
X553,X553,1
X774,X553,1
X554,X554,1
X431,X554,5
X555,X555,1
X328,X555,9
X556,X556,1
X253,X556,9
X557,X557,1
X511,X557,2
X558,X558,1
X790,X558,7
X559,X559,1
X284,X559,9
X56,X56,1
X979,X56,5
X560,X560,1
X157,X560,2
X561,X561,1
X54,X561,1
X562,X562,1
X831,X562,5
X563,X563,1
X799,X563,2
X564,X564,1
X257,X564,9
X565,X565,1
X683,X565,9
X566,X566,1
X533,X566,5
X567,X567,1
X138,X567,5
X568,X568,1
X794,X568,3
X569,X569,1
X463,X569,2
X57,X57,1
X31,X57,7
X570,X570,1
X583,X570,3
X571,X571,1
X551,X571,6
X572,X572,1
X636,X572,1
X573,X573,1
X660,X573,6
X574,X574,1
X29,X574,4
X575,X575,1
X88,X575,5
X576,X576,1
X633,X576,4
X577,X577,1
X915,X577,1
X578,X578,1
X978,X578,10
X579,X579,1
X194,X579,7
X58,X58,1
X912,X58,2
X580,X580,1
X761,X580,5
X581,X581,1
X57,X581,3
X582,X582,1
X822,X582,9
X583,X583,1
X411,X583,5
X584,X584,1
X714,X584,3
X585,X585,1
X860,X585,5
X586,X586,1
X738,X586,2
X587,X587,1
X247,X587,4
X588,X588,1
X65,X588,3
X589,X589,1
X386,X589,9
X59,X59,1
X79,X59,7
X590,X590,1
X256,X590,10
X591,X591,1
X665,X591,8
X592,X592,1
X352,X592,1
X593,X593,1
X561,X593,1
X594,X594,1
X33,X594,5
X595,X595,1
X244,X595,1
X596,X596,1
X516,X596,5
X597,X597,1
X511,X597,1
X598,X598,1
X2,X598,10
X599,X599,1
X125,X599,5
X6,X6,1
X94,X6,10
X60,X60,1
X534,X60,10
X600,X600,1
X332,X600,3
X601,X601,1
X87,X601,9
X602,X602,1
X231,X602,10
X603,X603,1
X971,X603,5
X604,X604,1
X942,X604,10
X605,X605,1
X436,X605,2
X606,X606,1
X530,X606,1
X607,X607,1
X371,X607,7
X608,X608,1
X172,X608,4
X609,X609,1
X406,X609,8
X61,X61,1
X346,X61,6
X610,X610,1
X402,X610,5
X611,X611,1
X525,X611,4
X612,X612,1
X573,X612,8
X613,X613,1
X71,X613,10
X614,X614,1
X554,X614,4
X615,X615,1
X556,X615,9
X616,X616,1
X586,X616,6
X617,X617,1
X428,X617,2
X618,X618,1
X304,X618,4
X619,X619,1
X766,X619,5
X62,X62,1
X748,X62,2
X620,X620,1
X828,X620,1
X621,X621,1
X160,X621,6
X622,X622,1
X831,X622,1
X623,X623,1
X695,X623,5
X624,X624,1
X788,X624,5
X625,X625,1
X837,X625,10
X626,X626,1
X969,X626,4
X627,X627,1
X254,X627,10
X628,X628,1
X851,X628,4
X629,X629,1
X14,X629,4
X63,X63,1
X716,X63,10
X630,X630,1
X369,X630,1
X631,X631,1
X927,X631,3
X632,X632,1
X203,X632,9
X633,X633,1
X194,X633,1
X634,X634,1
X303,X634,7
X635,X635,1
X219,X635,8
X636,X636,1
X472,X636,2
X637,X637,1
X241,X637,4
X638,X638,1
X953,X638,1
X639,X639,1
X465,X639,5
X64,X64,1
X283,X64,3
X640,X640,1
X8,X640,10
X641,X641,1
X285,X641,8
X642,X642,1
X12,X642,1
X643,X643,1
X288,X643,3
X644,X644,1
X115,X644,4
X645,X645,1
X121,X645,7
X646,X646,1
X63,X646,10
X647,X647,1
X481,X647,3
X648,X648,1
X238,X648,1
X649,X649,1
X841,X649,6
X65,X65,1
X242,X65,3
X650,X650,1
X204,X650,4
X651,X651,1
X951,X651,2
X652,X652,1
X615,X652,2
X653,X653,1
X839,X653,5
X654,X654,1
X209,X654,4
X655,X655,1
X191,X655,9
X656,X656,1
X771,X656,1
X657,X657,1
X825,X657,7
X658,X658,1
X215,X658,9
X659,X659,1
X282,X659,4
X66,X66,1
X785,X66,7
X660,X660,1
X995,X660,4
X661,X661,1
X32,X661,9
X662,X662,1
X193,X662,1
X663,X663,1
X221,X663,2
X664,X664,1
X278,X664,10
X665,X665,1
X4,X665,10
X666,X666,1
X928,X666,4
X667,X667,1
X118,X667,2
X668,X668,1
X501,X668,1
X669,X669,1
X864,X669,10
X67,X67,1
X75,X67,6
X670,X670,1
X312,X670,4
X671,X671,1
X63,X671,2
X672,X672,1
X884,X672,1
X673,X673,1
X276,X673,1
X674,X674,1
X676,X674,7
X675,X675,1
X935,X675,8
X676,X676,1
X312,X676,3
X677,X677,1
X287,X677,8
X678,X678,1
X957,X678,9
X679,X679,1
X364,X679,6
X68,X68,1
X120,X68,10
X680,X680,1
X205,X680,10
X681,X681,1
X619,X681,7
X682,X682,1
X414,X682,2
X683,X683,1
X230,X683,8
X684,X684,1
X47,X684,7
X685,X685,1
X252,X685,7
X686,X686,1
X344,X686,3
X687,X687,1
X326,X687,8
X688,X688,1
X596,X688,5
X689,X689,1
X203,X689,2
X69,X69,1
X336,X69,4
X690,X690,1
X630,X690,8
X691,X691,1
X268,X691,5
X692,X692,1
X870,X692,5
X693,X693,1
X191,X693,6
X694,X694,1
X568,X694,8
X695,X695,1
X381,X695,6
X696,X696,1
X471,X696,6
X697,X697,1
X552,X697,4
X698,X698,1
X798,X698,7
X699,X699,1
X808,X699,2
X7,X7,1
X329,X7,9
X70,X70,1
X828,X70,9
X700,X700,1
X44,X700,3
X701,X701,1
X417,X701,5
X702,X702,1
X31,X702,6
X703,X703,1
X699,X703,4
X704,X704,1
X849,X704,4
X705,X705,1
X56,X705,7
X706,X706,1
X462,X706,1
X707,X707,1
X863,X707,9
X708,X708,1
X728,X708,6
X709,X709,1
X55,X709,5
X71,X71,1
X160,X71,8
X710,X710,1
X816,X710,6
X711,X711,1
X50,X711,2
X712,X712,1
X882,X712,7
X713,X713,1
X312,X713,1
X714,X714,1
X815,X714,1
X715,X715,1
X432,X715,10
X716,X716,1
X176,X716,3
X717,X717,1
X371,X717,5
X718,X718,1
X967,X718,7
X719,X719,1
X383,X719,6
X72,X72,1
X51,X72,1
X720,X720,1
X43,X720,10
X721,X721,1
X679,X721,3
X722,X722,1
X692,X722,9
X723,X723,1
X350,X723,8
X724,X724,1
X896,X724,7
X725,X725,1
X857,X725,4
X726,X726,1
X853,X726,1
X727,X727,1
X82,X727,6
X728,X728,1
X228,X728,9
X729,X729,1
X182,X729,1
X73,X73,1
X767,X73,2
X730,X730,1
X618,X730,1
X731,X731,1
X314,X731,2
X732,X732,1
X464,X732,10
X733,X733,1
X638,X733,7
X734,X734,1
X71,X734,5
X735,X735,1
X10,X735,7
X736,X736,1
X894,X736,5
X737,X737,1
X761,X737,1
X738,X738,1
X935,X738,3
X739,X739,1
X286,X739,1
X74,X74,1
X738,X74,7
X740,X740,1
X934,X740,5
X741,X741,1
X93,X741,8
X742,X742,1
X829,X742,3
X743,X743,1
X721,X743,6
X744,X744,1
X474,X744,8
X745,X745,1
X73,X745,2
X746,X746,1
X566,X746,6
X747,X747,1
X265,X747,9
X748,X748,1
X941,X748,2
X749,X749,1
X324,X749,2
X75,X75,1
X119,X75,1
X750,X750,1
X400,X750,5
X751,X751,1
X490,X751,8
X752,X752,1
X108,X752,9
X753,X753,1
X417,X753,1
X754,X754,1
X128,X754,1
X755,X755,1
X404,X755,6
X756,X756,1
X492,X756,4
X757,X757,1
X928,X757,1
X758,X758,1
X837,X758,3
X759,X759,1
X728,X759,2
X76,X76,1
X387,X76,5
X760,X760,1
X686,X760,2
X761,X761,1
X252,X761,6
X762,X762,1
X594,X762,1
X763,X763,1
X56,X763,2
X764,X764,1
X962,X764,9
X765,X765,1
X202,X765,6
X766,X766,1
X188,X766,3
X767,X767,1
X328,X767,8
X768,X768,1
X278,X768,4
X769,X769,1
X518,X769,4
X77,X77,1
X616,X77,5
X770,X770,1
X665,X770,2
X771,X771,1
X260,X771,6
X772,X772,1
X57,X772,2
X773,X773,1
X905,X773,5
X774,X774,1
X836,X774,2
X775,X775,1
X892,X775,4
X776,X776,1
X96,X776,6
X777,X777,1
X464,X777,3
X778,X778,1
X643,X778,1
X779,X779,1
X978,X779,9
X78,X78,1
X291,X78,6
X780,X780,1
X963,X780,6
X781,X781,1
X664,X781,4
X782,X782,1
X21,X782,3
X783,X783,1
X274,X783,3
X784,X784,1
X484,X784,3
X785,X785,1
X729,X785,2
X786,X786,1
X640,X786,1
X787,X787,1
X649,X787,3
X788,X788,1
X327,X788,2
X789,X789,1
X306,X789,6
X79,X79,1
X61,X79,9
X790,X790,1
X469,X790,8
X791,X791,1
X961,X791,1
X792,X792,1
X919,X792,3
X793,X793,1
X449,X793,5
X794,X794,1
X90,X794,1
X795,X795,1
X637,X795,5
X796,X796,1
X407,X796,8
X797,X797,1
X446,X797,6
X798,X798,1
X287,X798,5
X799,X799,1
X361,X799,7
X8,X8,1
X21,X8,4
X80,X80,1
X872,X80,8
X800,X800,1
X94,X800,3
X801,X801,1
X16,X801,8
X802,X802,1
X770,X802,4
X803,X803,1
X437,X803,7
X804,X804,1
X234,X804,3
X805,X805,1
X960,X805,6
X806,X806,1
X970,X806,4
X807,X807,1
X968,X807,1
X808,X808,1
X704,X808,7
X809,X809,1
X343,X809,8
X81,X81,1
X506,X81,8
X810,X810,1
X564,X810,5
X811,X811,1
X544,X811,6
X812,X812,1
X827,X812,4
X813,X813,1
X269,X813,2
X814,X814,1
X813,X814,7
X815,X815,1
X830,X815,6
X816,X816,1
X598,X816,6
X817,X817,1
X26,X817,9
X818,X818,1
X531,X818,1
X819,X819,1
X562,X819,1
X82,X82,1
X758,X82,2
X820,X820,1
X126,X820,9
X821,X821,1
X435,X821,4
X822,X822,1
X940,X822,1
X823,X823,1
X3,X823,6
X824,X824,1
X3,X824,3
X825,X825,1
X581,X825,3
X826,X826,1
X929,X826,2
X827,X827,1
X215,X827,6
X828,X828,1
X468,X828,4
X829,X829,1
X317,X829,4
X83,X83,1
X443,X83,9
X830,X830,1
X894,X830,3
X831,X831,1
X9,X831,4
X832,X832,1
X901,X832,7
X833,X833,1
X433,X833,3
X834,X834,1
X321,X834,2
X835,X835,1
X258,X835,3
X836,X836,1
X873,X836,4
X837,X837,1
X45,X837,2
X838,X838,1
X800,X838,1
X839,X839,1
X475,X839,1
X84,X84,1
X375,X84,6
X840,X840,1
X604,X840,1
X841,X841,1
X300,X841,2
X842,X842,1
X35,X842,7
X843,X843,1
X139,X843,4
X844,X844,1
X949,X844,1
X845,X845,1
X688,X845,1
X846,X846,1
X883,X846,8
X847,X847,1
X563,X847,3
X848,X848,1
X160,X848,3
X849,X849,1
X707,X849,2
X85,X85,1
X791,X85,4
X850,X850,1
X620,X850,4
X851,X851,1
X522,X851,3
X852,X852,1
X279,X852,2
X853,X853,1
X271,X853,10
X854,X854,1
X778,X854,1
X855,X855,1
X87,X855,2
X856,X856,1
X666,X856,8
X857,X857,1
X945,X857,6
X858,X858,1
X698,X858,3
X859,X859,1
X131,X859,2
X86,X86,1
X852,X86,6
X860,X860,1
X560,X860,1
X861,X861,1
X465,X861,3
X862,X862,1
X680,X862,8
X863,X863,1
X252,X863,4
X864,X864,1
X512,X864,10
X865,X865,1
X13,X865,6
X866,X866,1
X838,X866,10
X867,X867,1
X865,X867,9
X868,X868,1
X972,X868,3
X869,X869,1
X804,X869,1
X87,X87,1
X308,X87,3
X870,X870,1
X691,X870,9
X871,X871,1
X834,X871,8
X872,X872,1
X543,X872,10
X873,X873,1
X43,X873,3
X874,X874,1
X105,X874,7
X875,X875,1
X883,X875,5
X876,X876,1
X326,X876,4
X877,X877,1
X975,X877,1
X878,X878,1
X557,X878,10
X879,X879,1
X132,X879,3
X88,X88,1
X747,X88,10
X880,X880,1
X680,X880,2
X881,X881,1
X347,X881,2
X882,X882,1
X991,X882,10
X883,X883,1
X339,X883,3
X884,X884,1
X596,X884,3
X885,X885,1
X61,X885,3
