0,1,2
X213,X213,1
X259,X213,10
X214,X214,1
X621,X214,7
X215,X215,1
X494,X215,8
X216,X216,1
X418,X216,1
X217,X217,1
X178,X217,9
X218,X218,1
X787,X218,5
X219,X219,1
X467,X219,7
X22,X22,1
X718,X22,10
X220,X220,1
X125,X220,1
X221,X221,1
X596,X221,5
X222,X222,1
X333,X222,10
X223,X223,1
X200,X223,4
X224,X224,1
X63,X224,3
X225,X225,1
X907,X225,4
X226,X226,1
X520,X226,3
X227,X227,1
X865,X227,3
X228,X228,1
X745,X228,1
X229,X229,1
X752,X229,4
X23,X23,1
X40,X23,8
X230,X230,1
X844,X230,9
X231,X231,1
X373,X231,3
X232,X232,1
X203,X232,8
X233,X233,1
X255,X233,6
X234,X234,1
X828,X234,3
X235,X235,1
X568,X235,5
X236,X236,1
X592,X236,5
X237,X237,1
X695,X237,10
X238,X238,1
X490,X238,7
X239,X239,1
X638,X239,3
X24,X24,1
X126,X24,9
X240,X240,1
X892,X240,6
X241,X241,1
X518,X241,10
X242,X242,1
X913,X242,10
X243,X243,1
X458,X243,8
X244,X244,1
X239,X244,5
X245,X245,1
X695,X245,8
X246,X246,1
X233,X246,2
X247,X247,1
X293,X247,4
X248,X248,1
X982,X248,4
X249,X249,1
X472,X249,7
X25,X25,1
X479,X25,2
X250,X250,1
X589,X250,6
X251,X251,1
X787,X251,1
X252,X252,1
X959,X252,9
X253,X253,1
X347,X253,9
X254,X254,1
X710,X254,4
X255,X255,1
X177,X255,4
X256,X256,1
X973,X256,5
X257,X257,1
X226,X257,7
X258,X258,1
X488,X258,5
X259,X259,1
X487,X259,5
X26,X26,1
X909,X26,10
X260,X260,1
X421,X260,6
X261,X261,1
X786,X261,3
X262,X262,1
X317,X262,2
X263,X263,1
X893,X263,4
X264,X264,1
X658,X264,6
X265,X265,1
X242,X265,2
X266,X266,1
X810,X266,4
X267,X267,1
X455,X267,6
X268,X268,1
X851,X268,6
X269,X269,1
X188,X269,9
X27,X27,1
X804,X27,8
X270,X270,1
X740,X270,9
X271,X271,1
X625,X271,8
X272,X272,1
X86,X272,6
X273,X273,1
X542,X273,3
X274,X274,1
X933,X274,9
X275,X275,1
X874,X275,6
X276,X276,1
X137,X276,8
X277,X277,1
X846,X277,9
X278,X278,1
X518,X278,6
X279,X279,1
X282,X279,4
X28,X28,1
X397,X28,5
X280,X280,1
X902,X280,9
X281,X281,1
X362,X281,7
X282,X282,1
X14,X282,1
X283,X283,1
X628,X283,8
X284,X284,1
X622,X284,1
X285,X285,1
X108,X285,3
X286,X286,1
X80,X286,1
X287,X287,1
X829,X287,5
X288,X288,1
X115,X288,7
X289,X289,1
X322,X289,1
X29,X29,1
X757,X29,3
X290,X290,1
X341,X290,2
X291,X291,1
X431,X291,4
X292,X292,1
X352,X292,10
X293,X293,1
X679,X293,3
X294,X294,1
X607,X294,2
X295,X295,1
X489,X295,4
X296,X296,1
X198,X296,10
X297,X297,1
X700,X297,1
X298,X298,1
X315,X298,7
X299,X299,1
X633,X299,2
X3,X3,1
X599,X3,1
X30,X30,1
X550,X30,4
X300,X300,1
X477,X300,2
X301,X301,1
X396,X301,10
X302,X302,1
X805,X302,1
X303,X303,1
X451,X303,7
X304,X304,1
X347,X304,6
X305,X305,1
X1000,X305,9
X306,X306,1
X65,X306,8
X307,X307,1
X812,X307,3
X308,X308,1
X678,X308,7
X309,X309,1
X952,X309,5
X31,X31,1
X598,X31,5
X310,X310,1
X59,X310,2
X311,X311,1
X808,X311,4
X312,X312,1
X390,X312,8
X313,X313,1
X384,X313,4
X314,X314,1
X821,X314,3
X315,X315,1
X775,X315,10
X316,X316,1
X39,X316,8
X317,X317,1
X616,X317,8
X318,X318,1
X460,X318,2
X319,X319,1
X590,X319,8
X32,X32,1
X418,X32,2
X320,X320,1
X348,X320,8
X321,X321,1
X560,X321,3
X322,X322,1
X912,X322,9
X323,X323,1
X970,X323,6
X324,X324,1
X423,X324,10
X325,X325,1
X220,X325,6
X326,X326,1
X122,X326,3
X327,X327,1
X980,X327,6
X328,X328,1
X255,X328,3
X329,X329,1
X338,X329,1
X33,X33,1
X854,X33,8
X330,X330,1
X511,X330,6
X331,X331,1
X568,X331,3
X332,X332,1
X612,X332,4
X333,X333,1
X343,X333,6
X334,X334,1
X773,X334,7
X335,X335,1
X81,X335,3
X336,X336,1
X880,X336,8
X337,X337,1
X214,X337,6
X338,X338,1
X423,X338,1
X339,X339,1
X166,X339,6
X34,X34,1
X235,X34,3
X340,X340,1
X217,X340,5
X341,X341,1
X96,X341,8
X342,X342,1
X685,X342,8
X343,X343,1
X692,X343,4
X344,X344,1
X277,X344,2
X345,X345,1
X564,X345,1
X346,X346,1
X131,X346,10
X347,X347,1
X521,X347,9
X348,X348,1
X467,X348,2
X349,X349,1
X340,X349,5
X35,X35,1
X473,X35,7
X350,X350,1
X162,X350,5
X351,X351,1
X608,X351,4
X352,X352,1
X169,X352,5
X353,X353,1
X615,X353,3
X354,X354,1
X971,X354,1
X355,X355,1
X444,X355,4
X356,X356,1
X724,X356,6
X357,X357,1
X210,X357,1
X358,X358,1
X547,X358,8
X359,X359,1
X200,X359,3
X36,X36,1
X31,X36,4
X360,X360,1
X516,X360,4
X361,X361,1
X81,X361,2
X362,X362,1
X972,X362,10
X363,X363,1
X944,X363,2
X364,X364,1
X543,X364,6
X365,X365,1
X909,X365,7
X366,X366,1
X380,X366,2
X367,X367,1
X795,X367,5
X368,X368,1
X97,X368,3
X369,X369,1
X363,X369,9
X37,X37,1
X682,X37,5
X370,X370,1
X447,X370,10
X371,X371,1
X159,X371,9
X372,X372,1
X629,X372,4
X373,X373,1
X932,X373,10
X374,X374,1
X656,X374,10
X375,X375,1
X6,X375,3
X376,X376,1
X913,X376,4
X377,X377,1
X352,X377,4
X378,X378,1
X394,X378,4
X379,X379,1
X690,X379,7
X38,X38,1
X855,X38,3
X380,X380,1
X47,X380,9
X381,X381,1
X809,X381,6
X382,X382,1
X308,X382,5
X383,X383,1
X963,X383,7
X384,X384,1
X848,X384,7
X385,X385,1
X218,X385,9
X386,X386,1
X241,X386,8
X387,X387,1
X509,X387,8
X388,X388,1
X457,X388,8
X389,X389,1
X378,X389,3
X39,X39,1
X362,X39,8
X390,X390,1
X441,X390,9
X391,X391,1
X102,X391,5
X392,X392,1
X257,X392,8
X393,X393,1
X921,X393,1
X394,X394,1
X121,X394,2
X395,X395,1
X975,X395,2
X396,X396,1
X142,X396,5
X397,X397,1
X325,X397,3
X398,X398,1
X244,X398,5
X399,X399,1
X492,X399,4
X4,X4,1
X251,X4,7
X40,X40,1
X27,X40,6
X400,X400,1
X123,X400,9
X401,X401,1
X396,X401,8
X402,X402,1
X282,X402,3
X403,X403,1
X688,X403,3
X404,X404,1
X45,X404,9
X405,X405,1
X655,X405,9
X406,X406,1
X352,X406,1
X407,X407,1
X284,X407,9
X408,X408,1
X48,X408,2
X409,X409,1
X505,X409,8
X41,X41,1
X613,X41,5
X410,X410,1
X99,X410,2
X411,X411,1
X485,X411,5
X412,X412,1
X673,X412,1
X413,X413,1
X262,X413,7
X414,X414,1
X789,X414,10
X415,X415,1
X510,X415,1
X416,X416,1
X676,X416,2
X417,X417,1
X276,X417,2
X418,X418,1
X351,X418,8
X419,X419,1
X646,X419,5
X42,X42,1
X955,X42,5
X420,X420,1
X866,X420,8
X421,X421,1
X20,X421,10
X422,X422,1
X548,X422,1
X423,X423,1
X247,X423,8
X424,X424,1
X912,X424,3
X425,X425,1
X496,X425,6
X426,X426,1
X643,X426,8
X427,X427,1
X826,X427,1
X428,X428,1
X741,X428,1
X429,X429,1
X541,X429,4
X43,X43,1
X354,X43,5
X430,X430,1
X226,X430,5
X431,X431,1
X950,X431,2
X432,X432,1
X337,X432,8
X433,X433,1
X42,X433,2
X434,X434,1
X939,X434,2
X435,X435,1
X308,X435,3
X436,X436,1
X440,X436,1
X437,X437,1
X579,X437,5
X438,X438,1
X762,X438,8
X439,X439,1
X216,X439,3
X44,X44,1
X506,X44,1
X440,X440,1
X190,X440,4
X441,X441,1
X113,X441,5
X442,X442,1
X588,X442,5
X443,X443,1
X557,X443,2
X444,X444,1
X250,X444,9
X445,X445,1
X512,X445,6
X446,X446,1
X674,X446,6
X447,X447,1
X361,X447,1
X448,X448,1
X150,X448,6
X449,X449,1
X577,X449,6
X45,X45,1
X555,X45,6
X450,X450,1
X253,X450,3
X451,X451,1
X924,X451,1
X452,X452,1
X584,X452,3
X453,X453,1
X254,X453,9
X454,X454,1
X184,X454,8
X455,X455,1
X357,X455,9
X456,X456,1
X686,X456,4
X457,X457,1
X138,X457,6
X458,X458,1
X204,X458,8
X459,X459,1
X989,X459,5
X46,X46,1
X477,X46,4
X460,X460,1
X538,X460,5
X461,X461,1
X686,X461,3
X462,X462,1
X969,X462,5
X463,X463,1
X677,X463,4
X464,X464,1
X721,X464,9
X465,X465,1
X350,X465,2
X466,X466,1
X275,X466,8
X467,X467,1
X728,X467,6
X468,X468,1
X138,X468,3
X469,X469,1
X777,X469,4
X47,X47,1
X662,X47,9
X470,X470,1
X915,X470,4
X471,X471,1
X42,X471,1
X472,X472,1
X213,X472,8
X473,X473,1
X868,X473,9
X474,X474,1
X852,X474,1
X475,X475,1
X766,X475,2
X476,X476,1
X420,X476,8
X477,X477,1
X835,X477,7
X478,X478,1
X659,X478,7
X479,X479,1
X559,X479,5
X48,X48,1
X530,X48,3
X480,X480,1
X988,X480,3
X481,X481,1
X900,X481,5
X482,X482,1
X374,X482,10
X483,X483,1
X547,X483,4
X484,X484,1
X701,X484,9
X485,X485,1
X555,X485,2
X486,X486,1
X272,X486,3
X487,X487,1
X951,X487,5
X488,X488,1
X78,X488,1
X489,X489,1
X501,X489,5
X49,X49,1
X211,X49,10
X490,X490,1
X671,X490,4
X491,X491,1
X267,X491,7
X492,X492,1
X681,X492,9
X493,X493,1
X335,X493,4
X494,X494,1
X849,X494,6
X495,X495,1
X614,X495,4
X496,X496,1
X395,X496,6
X497,X497,1
X69,X497,2
X498,X498,1
X750,X498,1
X499,X499,1
X252,X499,2
X5,X5,1
X273,X5,7
X50,X50,1
X12,X50,4
X500,X500,1
X919,X500,3
X501,X501,1
X986,X501,5
X502,X502,1
X478,X502,4
X503,X503,1
X851,X503,3
X504,X504,1
X174,X504,4
X505,X505,1
X652,X505,1
X506,X506,1
X219,X506,2
X507,X507,1
X101,X507,5
X508,X508,1
X186,X508,1
X509,X509,1
X398,X509,1
X51,X51,1
X147,X51,1
X510,X510,1
X148,X510,6
X511,X511,1
X637,X511,6
X512,X512,1
X497,X512,1
X513,X513,1
X580,X513,10
X514,X514,1
X379,X514,10
X515,X515,1
X894,X515,5
X516,X516,1
X986,X516,2
X517,X517,1
X753,X517,4
X518,X518,1
X715,X518,8
X519,X519,1
X381,X519,9
X52,X52,1
X414,X52,3
X520,X520,1
X736,X520,3
X521,X521,1
X532,X521,8
X522,X522,1
X272,X522,1
X523,X523,1
X737,X523,5
X524,X524,1
X4,X524,9
X525,X525,1
X543,X525,4
X526,X526,1
X100,X526,9
X527,X527,1
X958,X527,4
X528,X528,1
X209,X528,2
X529,X529,1
X343,X529,3
X53,X53,1
X631,X53,7
X530,X530,1
X893,X530,1
X531,X531,1
X179,X531,8
X532,X532,1
X368,X532,3
X533,X533,1
X733,X533,6
X534,X534,1
X878,X534,9
X535,X535,1
X970,X535,4
X536,X536,1
X240,X536,4
X537,X537,1
X627,X537,9
X538,X538,1
X731,X538,8
X539,X539,1
X738,X539,7
X54,X54,1
X289,X54,9
X540,X540,1
X197,X540,6
X541,X541,1
X687,X541,2
X542,X542,1
X576,X542,3
X543,X543,1
X653,X543,2
X544,X544,1
X357,X544,4
X545,X545,1
X891,X545,3
X546,X546,1
X468,X546,4
X547,X547,1
X758,X547,5
X548,X548,1
X774,X548,3
X549,X549,1
X965,X549,7
X55,X55,1
X469,X55,2
X550,X550,1
X342,X550,3
X551,X551,1
X744,X551,2
X552,X552,1
X137,X552,4
X553,X553,1
X118,X553,8
X554,X554,1
X503,X554,9
X555,X555,1
X416,X555,3
X556,X556,1
X902,X556,8
X557,X557,1
X178,X557,1
X558,X558,1
X195,X558,1
X559,X559,1
X76,X559,6
X56,X56,1
X417,X56,2
X560,X560,1
X112,X560,7
X561,X561,1
X973,X561,3
X562,X562,1
X328,X562,4
X563,X563,1
X803,X563,6
X564,X564,1
X811,X564,5
X565,X565,1
X123,X565,8
X566,X566,1
X552,X566,3
X567,X567,1
X835,X567,3
X568,X568,1
X916,X568,8
X569,X569,1
X154,X569,3
X57,X57,1
X861,X57,4
X570,X570,1
X980,X570,1
X571,X571,1
X249,X571,3
X572,X572,1
X918,X572,2
X573,X573,1
X535,X573,5
X574,X574,1
X223,X574,2
X575,X575,1
X86,X575,3
X576,X576,1
X285,X576,10
X577,X577,1
X241,X577,3
X578,X578,1
X227,X578,10
X579,X579,1
X166,X579,1
X58,X58,1
X726,X58,2
X580,X580,1
X206,X580,10
X581,X581,1
X998,X581,9
X582,X582,1
X233,X582,1
X583,X583,1
X798,X583,5
X584,X584,1
X442,X584,2
X585,X585,1
X940,X585,5
X586,X586,1
X908,X586,4
X587,X587,1
X947,X587,7
X588,X588,1
X222,X588,7
X589,X589,1
X133,X589,7
X59,X59,1
X134,X59,9
X590,X590,1
X923,X590,1
X591,X591,1
X327,X591,5
X592,X592,1
X729,X592,10
X593,X593,1
X983,X593,2
X594,X594,1
X847,X594,3
X595,X595,1
X797,X595,3
X596,X596,1
X379,X596,2
X597,X597,1
X136,X597,2
X598,X598,1
X669,X598,6
X599,X599,1
X824,X599,1
X6,X6,1
X398,X6,3
X60,X60,1
X243,X60,9
X600,X600,1
X296,X600,4
X601,X601,1
X237,X601,9
X602,X602,1
X306,X602,9
X603,X603,1
X879,X603,1
X604,X604,1
X493,X604,2
X605,X605,1
X701,X605,7
X606,X606,1
X61,X606,4
X607,X607,1
X140,X607,5
X608,X608,1
X870,X608,7
X609,X609,1
X332,X609,2
X61,X61,1
X455,X61,10
X610,X610,1
X917,X610,9
X611,X611,1
X356,X611,5
X612,X612,1
X551,X612,3
X613,X613,1
X391,X613,9
X614,X614,1
X471,X614,9
X615,X615,1
X202,X615,6
X616,X616,1
X349,X616,6
X617,X617,1
X40,X617,1
X618,X618,1
X711,X618,4
X619,X619,1
X38,X619,10
X62,X62,1
X935,X62,4
X620,X620,1
X624,X620,10
X621,X621,1
X759,X621,9
X622,X622,1
X709,X622,3
X623,X623,1
X649,X623,3
X624,X624,1
X60,X624,6
X625,X625,1
X751,X625,8
X626,X626,1
X659,X626,6
X627,X627,1
X730,X627,4
X628,X628,1
X92,X628,2
X629,X629,1
X794,X629,4
X63,X63,1
X754,X63,8
X630,X630,1
X567,X630,5
X631,X631,1
X256,X631,5
X632,X632,1
X964,X632,9
X633,X633,1
X585,X633,8
X634,X634,1
X215,X634,2
X635,X635,1
X765,X635,4
X636,X636,1
X655,X636,3
X637,X637,1
X163,X637,9
X638,X638,1
X734,X638,2
X639,X639,1
X402,X639,9
X64,X64,1
X604,X64,8
X640,X640,1
X227,X640,1
X641,X641,1
X478,X641,2
X642,X642,1
X160,X642,3
X643,X643,1
X434,X643,10
X644,X644,1
X642,X644,10
X645,X645,1
X937,X645,8
X646,X646,1
X553,X646,9
X647,X647,1
X39,X647,7
X648,X648,1
X430,X648,8
X649,X649,1
X817,X649,9
X65,X65,1
X332,X65,3
X650,X650,1
X25,X650,3
X651,X651,1
X500,X651,9
X652,X652,1
X800,X652,7
X653,X653,1
X846,X653,6
X654,X654,1
X291,X654,2
X655,X655,1
X301,X655,4
X656,X656,1
X631,X656,2
X657,X657,1
X906,X657,9
X658,X658,1
X592,X658,3
X659,X659,1
X589,X659,5
X66,X66,1
X949,X66,1
X660,X660,1
X670,X660,6
X661,X661,1
X690,X661,3
X662,X662,1
X680,X662,1
X663,X663,1
X208,X663,2
X664,X664,1
X356,X664,3
X665,X665,1
X981,X665,9
X666,X666,1
X785,X666,1
X667,X667,1
X562,X667,7
X668,X668,1
X448,X668,2
X669,X669,1
X727,X669,1
X67,X67,1
X253,X67,6
X670,X670,1
X984,X670,10
X671,X671,1
X270,X671,6
X672,X672,1
X875,X672,8
X673,X673,1
X756,X673,4
X674,X674,1
X516,X674,1
X675,X675,1
X985,X675,5
X676,X676,1
X41,X676,10
X677,X677,1
X159,X677,8
X678,X678,1
X415,X678,7
X679,X679,1
X723,X679,7
X68,X68,1
X566,X68,8
X680,X680,1
X434,X680,8
X681,X681,1
X672,X681,1
X682,X682,1
X997,X682,8
X683,X683,1
X940,X683,3
X684,X684,1
X337,X684,7
X685,X685,1
X366,X685,9
X686,X686,1
X572,X686,6
X687,X687,1
X204,X687,3
X688,X688,1
X731,X688,3
X689,X689,1
X445,X689,9
X69,X69,1
X950,X69,6
X690,X690,1
X413,X690,6
X691,X691,1
X788,X691,4
X692,X692,1
X449,X692,10
X693,X693,1
X688,X693,1
X694,X694,1
X660,X694,4
X695,X695,1
X26,X695,8
X696,X696,1
X759,X696,1
X697,X697,1
X173,X697,1
X698,X698,1
X773,X698,2
X699,X699,1
X62,X699,1
X7,X7,1
X594,X7,3
X70,X70,1
X380,X70,5
X700,X700,1
X9,X700,9
X701,X701,1
X512,X701,5
X702,X702,1
X703,X702,6
X703,X703,1
X133,X703,4
X704,X704,1
X739,X704,4
X705,X705,1
X624,X705,1
X706,X706,1
X452,X706,1
X707,X707,1
X156,X707,10
X708,X708,1
X360,X708,8
X709,X709,1
X353,X709,5
X71,X71,1
X871,X71,6
X710,X710,1
X565,X710,7
X711,X711,1
X156,X711,8
X712,X712,1
X439,X712,3
X713,X713,1
X103,X713,1
X714,X714,1
X309,X714,7
X715,X715,1
X130,X715,8
X716,X716,1
X922,X716,10
X717,X717,1
X927,X717,1
X718,X718,1
X793,X718,10
X719,X719,1
X725,X719,3
X72,X72,1
X956,X72,8
X720,X720,1
X120,X720,8
X721,X721,1
X374,X721,5
X722,X722,1
X868,X722,4
X723,X723,1
X310,X723,7
X724,X724,1
X660,X724,1
X725,X725,1
X138,X725,2
X726,X726,1
X286,X726,3
X727,X727,1
X677,X727,1
X728,X728,1
X312,X728,10
X729,X729,1
X485,X729,4
X73,X73,1
X609,X73,4
X730,X730,1
X588,X730,1
X731,X731,1
X645,X731,9
X732,X732,1
X94,X732,3
X733,X733,1
X683,X733,1
X734,X734,1
X154,X734,2
X735,X735,1
X540,X735,8
X736,X736,1
X41,X736,9
X737,X737,1
X2,X737,1
X738,X738,1
X231,X738,10
X739,X739,1
X775,X739,6
X74,X74,1
X537,X74,7
X740,X740,1
X747,X740,1
X741,X741,1
X587,X741,7
X742,X742,1
X481,X742,2
X743,X743,1
X626,X743,8
X744,X744,1
X663,X744,6
X745,X745,1
X966,X745,7
X746,X746,1
X503,X746,5
X747,X747,1
X475,X747,10
X748,X748,1
X623,X748,2
X749,X749,1
X957,X749,5
X75,X75,1
X185,X75,6
X750,X750,1
X549,X750,5
X751,X751,1
X773,X751,1
X752,X752,1
X954,X752,6
X753,X753,1
X303,X753,3
X754,X754,1
X145,X754,1
X755,X755,1
X287,X755,3
X756,X756,1
X668,X756,5
X757,X757,1
X180,X757,2
X758,X758,1
X324,X758,5
X759,X759,1
X764,X759,10
X76,X76,1
X408,X76,5
X760,X760,1
X217,X760,2
X761,X761,1
X698,X761,7
X762,X762,1
X494,X762,6
X763,X763,1
X618,X763,2
X764,X764,1
X746,X764,1
X765,X765,1
X458,X765,1
X766,X766,1
X626,X766,1
X767,X767,1
X24,X767,7
X768,X768,1
X203,X768,5
X769,X769,1
X275,X769,4
X77,X77,1
X880,X77,9
X770,X770,1
X17,X770,5
X771,X771,1
X513,X771,8
X772,X772,1
X529,X772,7
X773,X773,1
X163,X773,7
X774,X774,1
X789,X774,2
X775,X775,1
X385,X775,5
X776,X776,1
X899,X776,9
X777,X777,1
X637,X777,4
X778,X778,1
X830,X778,5
X779,X779,1
X29,X779,1
X78,X78,1
X288,X78,4
X780,X780,1
X732,X780,10
X781,X781,1
X262,X781,6
X782,X782,1
X430,X782,4
X783,X783,1
X484,X783,2
X784,X784,1
X107,X784,5
X785,X785,1
X864,X785,8
X786,X786,1
X234,X786,3
X787,X787,1
X899,X787,4
X788,X788,1
X474,X788,1
X789,X789,1
X404,X789,5
X79,X79,1
X339,X79,8
X790,X790,1
X873,X790,2
X791,X791,1
X74,X791,1
X792,X792,1
X790,X792,4
X793,X793,1
X372,X793,4
X794,X794,1
X176,X794,2
X795,X795,1
X630,X795,5
X796,X796,1
X247,X796,5
X797,X797,1
X691,X797,9
X798,X798,1
X381,X798,2
X799,X799,1
X236,X799,3
X8,X8,1
X307,X8,4
X80,X80,1
X524,X80,3
X800,X800,1
X211,X800,9
X801,X801,1
X620,X801,6
X802,X802,1
X39,X802,6
X803,X803,1
X769,X803,7
X804,X804,1
X770,X804,7
X805,X805,1
X351,X805,1
X806,X806,1
X920,X806,8
X807,X807,1
X254,X807,2
X808,X808,1
X825,X808,3
X809,X809,1
X1,X809,5
X81,X81,1
X565,X81,8
X810,X810,1
X644,X810,5
X811,X811,1
X835,X811,1
X812,X812,1
X883,X812,6
X813,X813,1
X302,X813,2
X814,X814,1
X229,X814,1
X815,X815,1
X763,X815,6
X816,X816,1
X377,X816,5
X817,X817,1
X507,X817,1
X818,X818,1
X281,X818,7
X819,X819,1
X956,X819,4
X82,X82,1
X774,X82,10
X820,X820,1
X772,X820,5
X821,X821,1
X419,X821,9
X822,X822,1
X501,X822,4
X823,X823,1
X606,X823,3
X824,X824,1
X220,X824,4
X825,X825,1
X779,X825,5
X826,X826,1
X318,X826,4
X827,X827,1
X987,X827,5
X828,X828,1
X889,X828,9
X829,X829,1
X840,X829,1
X83,X83,1
X806,X83,7
X830,X830,1
X563,X830,5
X831,X831,1
X886,X831,2
X832,X832,1
X407,X832,8
X833,X833,1
X157,X833,6
X834,X834,1
X278,X834,9
X835,X835,1
X628,X835,3
X836,X836,1
X314,X836,5
X837,X837,1
X883,X837,4
X838,X838,1
X213,X838,7
X839,X839,1
X526,X839,9
X84,X84,1
X719,X84,7
X840,X840,1
X632,X840,4
X841,X841,1
X354,X841,1
X842,X842,1
X95,X842,2
X843,X843,1
X64,X843,10
X844,X844,1
X246,X844,7
X845,X845,1
X18,X845,6
X846,X846,1
X38,X846,5
X847,X847,1
X948,X847,10
X848,X848,1
X261,X848,6
X849,X849,1
X815,X849,8
X85,X85,1
X736,X85,4
X850,X850,1
X511,X850,5
X851,X851,1
X294,X851,4
X852,X852,1
X312,X852,4
X853,X853,1
X457,X853,6
X854,X854,1
X362,X854,3
X855,X855,1
X231,X855,4
X856,X856,1
X651,X856,5
X857,X857,1
X400,X857,5
X858,X858,1
X33,X858,10
X859,X859,1
X869,X859,7
X86,X86,1
X270,X86,7
X860,X860,1
X899,X860,1
X861,X861,1
X502,X861,7
X862,X862,1
X57,X862,7
X863,X863,1
X841,X863,3
X864,X864,1
X522,X864,6
X865,X865,1
X43,X865,9
X866,X866,1
X249,X866,2
X867,X867,1
X658,X867,2
X868,X868,1
X597,X868,2
X869,X869,1
X183,X869,8
X87,X87,1
X425,X87,10
X870,X870,1
X876,X870,3
X871,X871,1
X635,X871,5
X872,X872,1
X441,X872,1
X873,X873,1
X936,X873,9
X874,X874,1
X114,X874,4
X875,X875,1
X313,X875,10
X876,X876,1
X337,X876,2
X877,X877,1
X705,X877,6
X878,X878,1
X426,X878,1
X879,X879,1
X570,X879,6
X88,X88,1
X931,X88,5
X880,X880,1
X890,X880,5
X881,X881,1
X967,X881,8
X882,X882,1
X963,X882,4
X883,X883,1
X39,X883,5
X884,X884,1
X960,X884,7
X885,X885,1
X220,X885,1
