0,1,2
X261,X261,1
X670,X261,4
X262,X262,1
X570,X262,1
X263,X263,1
X370,X263,5
X264,X264,1
X452,X264,9
X265,X265,1
X459,X265,8
X266,X266,1
X407,X266,2
X267,X267,1
X817,X267,8
X268,X268,1
X529,X268,8
X269,X269,1
X68,X269,7
X27,X27,1
X777,X27,6
X270,X270,1
X826,X270,4
X271,X271,1
X113,X271,4
X272,X272,1
X137,X272,2
X273,X273,1
X100,X273,8
X274,X274,1
X861,X274,5
X275,X275,1
X197,X275,9
X276,X276,1
X545,X276,4
X277,X277,1
X488,X277,2
X278,X278,1
X142,X278,6
X279,X279,1
X62,X279,4
X28,X28,1
X296,X28,9
X280,X280,1
X426,X280,7
X281,X281,1
X462,X281,5
X282,X282,1
X175,X282,7
X283,X283,1
X332,X283,4
X284,X284,1
X88,X284,8
X285,X285,1
X11,X285,5
X286,X286,1
X34,X286,6
X287,X287,1
X257,X287,3
X288,X288,1
X281,X288,10
X289,X289,1
X392,X289,5
X29,X29,1
X567,X29,3
X290,X290,1
X649,X290,5
X291,X291,1
X199,X291,4
X292,X292,1
X558,X292,4
X293,X293,1
X188,X293,2
X294,X294,1
X440,X294,8
X295,X295,1
X249,X295,1
X296,X296,1
X77,X296,5
X297,X297,1
X40,X297,3
X298,X298,1
X426,X298,3
X299,X299,1
X542,X299,1
X3,X3,1
X247,X3,9
X30,X30,1
X247,X30,5
X300,X300,1
X647,X300,9
X301,X301,1
X239,X301,10
X302,X302,1
X572,X302,3
X303,X303,1
X989,X303,9
X304,X304,1
X92,X304,2
X305,X305,1
X612,X305,6
X306,X306,1
X423,X306,4
X307,X307,1
X665,X307,8
X308,X308,1
X277,X308,2
X309,X309,1
X398,X309,2
X31,X31,1
X897,X31,5
X310,X310,1
X365,X310,2
X311,X311,1
X432,X311,4
X312,X312,1
X681,X312,2
X313,X313,1
X982,X313,5
X314,X314,1
X476,X314,4
X315,X315,1
X403,X315,7
X316,X316,1
X47,X316,4
X317,X317,1
X910,X317,8
X318,X318,1
X752,X318,6
X319,X319,1
X398,X319,1
X32,X32,1
X540,X32,1
X320,X320,1
X181,X320,10
X321,X321,1
X876,X321,3
X322,X322,1
X732,X322,3
X323,X323,1
X947,X323,6
X324,X324,1
X195,X324,9
X325,X325,1
X125,X325,5
X326,X326,1
X608,X326,1
X327,X327,1
X369,X327,2
X328,X328,1
X867,X328,8
X329,X329,1
X217,X329,4
X33,X33,1
X557,X33,8
X330,X330,1
X707,X330,7
X331,X331,1
X184,X331,7
X332,X332,1
X62,X332,3
X333,X333,1
X171,X333,6
X334,X334,1
X841,X334,9
X335,X335,1
X648,X335,2
X336,X336,1
X356,X336,10
X337,X337,1
X319,X337,5
X338,X338,1
X996,X338,5
X339,X339,1
X800,X339,3
X34,X34,1
X460,X34,6
X340,X340,1
X970,X340,2
X341,X341,1
X284,X341,7
X342,X342,1
X757,X342,4
X343,X343,1
X776,X343,5
X344,X344,1
X828,X344,4
X345,X345,1
X416,X345,7
X346,X346,1
X642,X346,3
X347,X347,1
X897,X347,4
X348,X348,1
X797,X348,2
X349,X349,1
X752,X349,1
X35,X35,1
X554,X35,7
X350,X350,1
X934,X350,6
X351,X351,1
X148,X351,8
X352,X352,1
X729,X352,6
X353,X353,1
X939,X353,3
X354,X354,1
X463,X354,2
X355,X355,1
X13,X355,9
X356,X356,1
X596,X356,7
X357,X357,1
X741,X357,7
X358,X358,1
X145,X358,9
X359,X359,1
X583,X359,3
X36,X36,1
X943,X36,2
X360,X360,1
X56,X360,1
X361,X361,1
X510,X361,3
X362,X362,1
X424,X362,7
X363,X363,1
X481,X363,7
X364,X364,1
X65,X364,3
X365,X365,1
X262,X365,7
X366,X366,1
X709,X366,10
X367,X367,1
X33,X367,3
X368,X368,1
X770,X368,2
X369,X369,1
X298,X369,5
X37,X37,1
X608,X37,2
X370,X370,1
X442,X370,1
X371,X371,1
X650,X371,10
X372,X372,1
X274,X372,3
X373,X373,1
X484,X373,5
X374,X374,1
X900,X374,3
X375,X375,1
X515,X375,2
X376,X376,1
X898,X376,9
X377,X377,1
X266,X377,2
X378,X378,1
X453,X378,1
X379,X379,1
X964,X379,9
X38,X38,1
X584,X38,10
X380,X380,1
X925,X380,7
X381,X381,1
X211,X381,1
X382,X382,1
X208,X382,6
X383,X383,1
X878,X383,4
X384,X384,1
X264,X384,4
X385,X385,1
X40,X385,2
X386,X386,1
X86,X386,8
X387,X387,1
X144,X387,2
X388,X388,1
X581,X388,9
X389,X389,1
X388,X389,3
X39,X39,1
X379,X39,4
X390,X390,1
X413,X390,5
X391,X391,1
X502,X391,2
X392,X392,1
X416,X392,2
X393,X393,1
X556,X393,9
X394,X394,1
X736,X394,5
X395,X395,1
X742,X395,5
X396,X396,1
X312,X396,8
X397,X397,1
X48,X397,10
X398,X398,1
X808,X398,9
X399,X399,1
X101,X399,2
X4,X4,1
X905,X4,3
X40,X40,1
X726,X40,4
X400,X400,1
X428,X400,5
X401,X401,1
X890,X401,5
X402,X402,1
X491,X402,7
X403,X403,1
X871,X403,7
X404,X404,1
X902,X404,9
X405,X405,1
X928,X405,6
X406,X406,1
X207,X406,1
X407,X407,1
X353,X407,3
X408,X408,1
X203,X408,10
X409,X409,1
X872,X409,2
X41,X41,1
X590,X41,2
X410,X410,1
X112,X410,2
X411,X411,1
X748,X411,8
X412,X412,1
X894,X412,5
X413,X413,1
X911,X413,3
X414,X414,1
X376,X414,10
X415,X415,1
X650,X415,8
X416,X416,1
X263,X416,3
X417,X417,1
X886,X417,4
X418,X418,1
X241,X418,8
X419,X419,1
X89,X419,4
X42,X42,1
X186,X42,1
X420,X420,1
X418,X420,7
X421,X421,1
X461,X421,2
X422,X422,1
X870,X422,10
X423,X423,1
X214,X423,10
X424,X424,1
X783,X424,5
X425,X425,1
X587,X425,4
X426,X426,1
X759,X426,3
X427,X427,1
X949,X427,6
X428,X428,1
X431,X428,7
X429,X429,1
X9,X429,10
X43,X43,1
X339,X43,9
X430,X430,1
X591,X430,6
X431,X431,1
X922,X431,7
X432,X432,1
X779,X432,6
X433,X433,1
X710,X433,8
X434,X434,1
X988,X434,4
X435,X435,1
X221,X435,4
X436,X436,1
X28,X436,1
X437,X437,1
X11,X437,4
X438,X438,1
X600,X438,1
X439,X439,1
X197,X439,5
X44,X44,1
X295,X44,8
X440,X440,1
X833,X440,10
X441,X441,1
X731,X441,2
X442,X442,1
X940,X442,7
X443,X443,1
X887,X443,1
X444,X444,1
X891,X444,8
X445,X445,1
X39,X445,2
X446,X446,1
X389,X446,9
X447,X447,1
X990,X447,6
X448,X448,1
X697,X448,7
X449,X449,1
X526,X449,7
X45,X45,1
X973,X45,8
X450,X450,1
X282,X450,4
X451,X451,1
X684,X451,10
X452,X452,1
X780,X452,3
X453,X453,1
X932,X453,5
X454,X454,1
X357,X454,5
X455,X455,1
X684,X455,2
X456,X456,1
X493,X456,8
X457,X457,1
X701,X457,1
X458,X458,1
X625,X458,3
X459,X459,1
X559,X459,1
X46,X46,1
X990,X46,9
X460,X460,1
X296,X460,6
X461,X461,1
X16,X461,5
X462,X462,1
X427,X462,3
X463,X463,1
X763,X463,7
X464,X464,1
X27,X464,4
X465,X465,1
X18,X465,5
X466,X466,1
X818,X466,9
X467,X467,1
X227,X467,3
X468,X468,1
X503,X468,4
X469,X469,1
X382,X469,6
X47,X47,1
X972,X47,8
X470,X470,1
X968,X470,10
X471,X471,1
X679,X471,7
X472,X472,1
X290,X472,4
X473,X473,1
X523,X473,8
X474,X474,1
X301,X474,8
X475,X475,1
X501,X475,6
X476,X476,1
X904,X476,6
X477,X477,1
X364,X477,3
X478,X478,1
X994,X478,5
X479,X479,1
X194,X479,9
X48,X48,1
X787,X48,3
X480,X480,1
X237,X480,2
X481,X481,1
X172,X481,4
X482,X482,1
X286,X482,2
X483,X483,1
X995,X483,8
X484,X484,1
X757,X484,1
X485,X485,1
X816,X485,4
X486,X486,1
X58,X486,7
X487,X487,1
X889,X487,8
X488,X488,1
X177,X488,3
X489,X489,1
X614,X489,9
X49,X49,1
X69,X49,3
X490,X490,1
X746,X490,3
X491,X491,1
X428,X491,4
X492,X492,1
X344,X492,3
X493,X493,1
X318,X493,4
X494,X494,1
X132,X494,2
X495,X495,1
X855,X495,2
X496,X496,1
X660,X496,9
X497,X497,1
X49,X497,8
X498,X498,1
X377,X498,1
X499,X499,1
X882,X499,2
X5,X5,1
X346,X5,5
X50,X50,1
X411,X50,3
X500,X500,1
X704,X500,9
X501,X501,1
X726,X501,2
X502,X502,1
X464,X502,3
X503,X503,1
X518,X503,1
X504,X504,1
X219,X504,3
X505,X505,1
X3,X505,8
X506,X506,1
X129,X506,6
X507,X507,1
X313,X507,8
X508,X508,1
X656,X508,3
X509,X509,1
X661,X509,2
X51,X51,1
X369,X51,10
X510,X510,1
X322,X510,10
X511,X511,1
X896,X511,7
X512,X512,1
X135,X512,2
X513,X513,1
X84,X513,7
X514,X514,1
X709,X514,5
X515,X515,1
X850,X515,5
X516,X516,1
X345,X516,5
X517,X517,1
X553,X517,10
X518,X518,1
X310,X518,7
X519,X519,1
X737,X519,5
X52,X52,1
X635,X52,6
X520,X520,1
X575,X520,2
X521,X521,1
X303,X521,4
X522,X522,1
X594,X522,7
X523,X523,1
X866,X523,3
X524,X524,1
X127,X524,9
X525,X525,1
X564,X525,9
X526,X526,1
X510,X526,2
X527,X527,1
X242,X527,4
X528,X528,1
X930,X528,9
X529,X529,1
X22,X529,2
X53,X53,1
X874,X53,10
X530,X530,1
X847,X530,10
X531,X531,1
X538,X531,3
X532,X532,1
X58,X532,4
X533,X533,1
X335,X533,6
X534,X534,1
X25,X534,5
X535,X535,1
X743,X535,7
X536,X536,1
X606,X536,8
X537,X537,1
X633,X537,2
X538,X538,1
X995,X538,6
X539,X539,1
X262,X539,4
X54,X54,1
X363,X54,5
X540,X540,1
X49,X540,6
X541,X541,1
X337,X541,10
X542,X542,1
X490,X542,5
X543,X543,1
X31,X543,3
X544,X544,1
X844,X544,3
X545,X545,1
X5,X545,10
X546,X546,1
X612,X546,2
X547,X547,1
X562,X547,2
X548,X548,1
X866,X548,1
X549,X549,1
X949,X549,3
X55,X55,1
X513,X55,2
X550,X550,1
X45,X550,7
X551,X551,1
X624,X551,2
X552,X552,1
X320,X552,7
X553,X553,1
X248,X553,3
X554,X554,1
X857,X554,2
X555,X555,1
X84,X555,3
X556,X556,1
X870,X556,7
X557,X557,1
X944,X557,4
X558,X558,1
X677,X558,4
X559,X559,1
X930,X559,8
X56,X56,1
X99,X56,3
X560,X560,1
X711,X560,1
X561,X561,1
X251,X561,2
X562,X562,1
X295,X562,6
X563,X563,1
X496,X563,7
X564,X564,1
X831,X564,7
X565,X565,1
X26,X565,8
X566,X566,1
X941,X566,3
X567,X567,1
X329,X567,2
X568,X568,1
X321,X568,3
X569,X569,1
X18,X569,1
X57,X57,1
X245,X57,6
X570,X570,1
X157,X570,9
X571,X571,1
X555,X571,2
X572,X572,1
X412,X572,9
X573,X573,1
X653,X573,8
X574,X574,1
X736,X574,4
X575,X575,1
X182,X575,6
X576,X576,1
X589,X576,2
X577,X577,1
X674,X577,9
X578,X578,1
X279,X578,9
X579,X579,1
X438,X579,4
X58,X58,1
X880,X58,8
X580,X580,1
X389,X580,3
X581,X581,1
X105,X581,4
X582,X582,1
X133,X582,5
X583,X583,1
X727,X583,2
X584,X584,1
X441,X584,8
X585,X585,1
X728,X585,9
X586,X586,1
X621,X586,8
X587,X587,1
X459,X587,2
X588,X588,1
X203,X588,2
X589,X589,1
X230,X589,8
X59,X59,1
X652,X59,10
X590,X590,1
X793,X590,7
X591,X591,1
X771,X591,5
X592,X592,1
X903,X592,4
X593,X593,1
X502,X593,1
X594,X594,1
X635,X594,2
X595,X595,1
X205,X595,2
X596,X596,1
X36,X596,6
X597,X597,1
X302,X597,2
X598,X598,1
X811,X598,7
X599,X599,1
X651,X599,7
X6,X6,1
X210,X6,3
X60,X60,1
X851,X60,2
X600,X600,1
X173,X600,1
X601,X601,1
X206,X601,10
X602,X602,1
X425,X602,7
X603,X603,1
X519,X603,4
X604,X604,1
X491,X604,6
X605,X605,1
X169,X605,5
X606,X606,1
X829,X606,6
X607,X607,1
X12,X607,4
X608,X608,1
X712,X608,7
X609,X609,1
X522,X609,4
X61,X61,1
X130,X61,9
X610,X610,1
X284,X610,6
X611,X611,1
X202,X611,8
X612,X612,1
X862,X612,1
X613,X613,1
X790,X613,5
X614,X614,1
X362,X614,10
X615,X615,1
X119,X615,10
X616,X616,1
X852,X616,10
X617,X617,1
X534,X617,7
X618,X618,1
X614,X618,4
X619,X619,1
X529,X619,3
X62,X62,1
X210,X62,1
X620,X620,1
X79,X620,3
X621,X621,1
X505,X621,2
X622,X622,1
X814,X622,5
X623,X623,1
X657,X623,10
X624,X624,1
X153,X624,10
X625,X625,1
X246,X625,7
X626,X626,1
X368,X626,8
X627,X627,1
X713,X627,2
X628,X628,1
X674,X628,2
X629,X629,1
X288,X629,9
X63,X63,1
X16,X63,7
X630,X630,1
X110,X630,6
X631,X631,1
X361,X631,4
X632,X632,1
X880,X632,3
X633,X633,1
X80,X633,9
X634,X634,1
X837,X634,9
X635,X635,1
X212,X635,3
X636,X636,1
X908,X636,3
X637,X637,1
X294,X637,8
X638,X638,1
X165,X638,8
X639,X639,1
X485,X639,8
X64,X64,1
X768,X64,6
X640,X640,1
X162,X640,9
X641,X641,1
X618,X641,5
X642,X642,1
X993,X642,5
X643,X643,1
X927,X643,8
X644,X644,1
X68,X644,1
X645,X645,1
X277,X645,1
X646,X646,1
X100,X646,3
X647,X647,1
X194,X647,3
X648,X648,1
X1,X648,9
X649,X649,1
X165,X649,7
X65,X65,1
X3,X65,9
X650,X650,1
X288,X650,4
X651,X651,1
X497,X651,10
X652,X652,1
X33,X652,2
X653,X653,1
X306,X653,3
X654,X654,1
X171,X654,2
X655,X655,1
X479,X655,3
X656,X656,1
X842,X656,1
X657,X657,1
X998,X657,6
X658,X658,1
X449,X658,10
X659,X659,1
X966,X659,3
X66,X66,1
X340,X66,5
X660,X660,1
X758,X660,2
X661,X661,1
X643,X661,1
X662,X662,1
X49,X662,1
X663,X663,1
X602,X663,3
X664,X664,1
X441,X664,6
X665,X665,1
X308,X665,1
X666,X666,1
X320,X666,6
X667,X667,1
X961,X667,8
X668,X668,1
X913,X668,1
X669,X669,1
X206,X669,4
X67,X67,1
X468,X67,6
X670,X670,1
X688,X670,4
X671,X671,1
X352,X671,7
X672,X672,1
X912,X672,10
X673,X673,1
X474,X673,7
X674,X674,1
X604,X674,9
X675,X675,1
X220,X675,6
X676,X676,1
X202,X676,2
X677,X677,1
X250,X677,6
X678,X678,1
X879,X678,10
X679,X679,1
X614,X679,3
X68,X68,1
X23,X68,2
X680,X680,1
X334,X680,7
X681,X681,1
X39,X681,1
X682,X682,1
X397,X682,2
X683,X683,1
X801,X683,1
X684,X684,1
X550,X684,5
X685,X685,1
X239,X685,1
X686,X686,1
X678,X686,6
X687,X687,1
X373,X687,6
X688,X688,1
X924,X688,7
X689,X689,1
X493,X689,1
X69,X69,1
X429,X69,5
X690,X690,1
X499,X690,5
X691,X691,1
X895,X691,7
X692,X692,1
X603,X692,8
X693,X693,1
X64,X693,3
X694,X694,1
X382,X694,2
X695,X695,1
X128,X695,6
X696,X696,1
X234,X696,4
X697,X697,1
X341,X697,3
X698,X698,1
X936,X698,3
X699,X699,1
X965,X699,6
X7,X7,1
X814,X7,8
X70,X70,1
X93,X70,4
X700,X700,1
X344,X700,1
X701,X701,1
X541,X701,6
X702,X702,1
X597,X702,5
X703,X703,1
X7,X703,6
X704,X704,1
X766,X704,2
X705,X705,1
X316,X705,4
X706,X706,1
X50,X706,5
X707,X707,1
X873,X707,1
X708,X708,1
X362,X708,9
X709,X709,1
X915,X709,9
X71,X71,1
X541,X71,7
X710,X710,1
X423,X710,3
X711,X711,1
X89,X711,1
X712,X712,1
X881,X712,7
X713,X713,1
X293,X713,6
X714,X714,1
X424,X714,3
X715,X715,1
X7,X715,5
X716,X716,1
X52,X716,3
X717,X717,1
X703,X717,4
X718,X718,1
X828,X718,3
X719,X719,1
X29,X719,6
X72,X72,1
X339,X72,6
X720,X720,1
X472,X720,8
X721,X721,1
X401,X721,3
X722,X722,1
X2,X722,5
X723,X723,1
X647,X723,2
X724,X724,1
X149,X724,2
X725,X725,1
X492,X725,9
X726,X726,1
X968,X726,9
X727,X727,1
X859,X727,4
X728,X728,1
X110,X728,1
X729,X729,1
X480,X729,4
X73,X73,1
X864,X73,2
X730,X730,1
X944,X730,3
X731,X731,1
X925,X731,4
X732,X732,1
X592,X732,10
X733,X733,1
X124,X733,6
X734,X734,1
X743,X734,6
X735,X735,1
X969,X735,6
X736,X736,1
X863,X736,8
X737,X737,1
X379,X737,2
X738,X738,1
X945,X738,2
X739,X739,1
X798,X739,2
X74,X74,1
X345,X74,8
X740,X740,1
X948,X740,2
X741,X741,1
X577,X741,3
X742,X742,1
X961,X742,6
X743,X743,1
X311,X743,2
X744,X744,1
X180,X744,2
X745,X745,1
X974,X745,3
X746,X746,1
X557,X746,4
X747,X747,1
X129,X747,3
X748,X748,1
X998,X748,3
X749,X749,1
X729,X749,2
X75,X75,1
X378,X75,2
X750,X750,1
X628,X750,10
X751,X751,1
X284,X751,3
X752,X752,1
X903,X752,3
X753,X753,1
X362,X753,5
X754,X754,1
X884,X754,7
X755,X755,1
X287,X755,6
X756,X756,1
X603,X756,6
X757,X757,1
X636,X757,4
X758,X758,1
X384,X758,3
X759,X759,1
X95,X759,4
X76,X76,1
X269,X76,1
X760,X760,1
X451,X760,2
X761,X761,1
X588,X761,7
X762,X762,1
X599,X762,5
X763,X763,1
X645,X763,5
X764,X764,1
X696,X764,2
X765,X765,1
X419,X765,7
X766,X766,1
X127,X766,1
X767,X767,1
X447,X767,3
X768,X768,1
X448,X768,4
X769,X769,1
X637,X769,10
X77,X77,1
X706,X77,10
X770,X770,1
X996,X770,4
X771,X771,1
X728,X771,4
X772,X772,1
X268,X772,8
X773,X773,1
X624,X773,1
X774,X774,1
X291,X774,6
X775,X775,1
X198,X775,4
X776,X776,1
X108,X776,2
X777,X777,1
X881,X777,3
X778,X778,1
X927,X778,6
X779,X779,1
X121,X779,8
X78,X78,1
X514,X78,3
X780,X780,1
X977,X780,3
X781,X781,1
X262,X781,2
X782,X782,1
X1,X782,1
X783,X783,1
X99,X783,1
X784,X784,1
X508,X784,7
X785,X785,1
X926,X785,3
X786,X786,1
X131,X786,5
X787,X787,1
X469,X787,1
X788,X788,1
X362,X788,4
X789,X789,1
X71,X789,2
X79,X79,1
X34,X79,7
X790,X790,1
X649,X790,3
X791,X791,1
X181,X791,9
X792,X792,1
X352,X792,5
X793,X793,1
X549,X793,4
X794,X794,1
X304,X794,4
X795,X795,1
X272,X795,4
X796,X796,1
X689,X796,6
X797,X797,1
X456,X797,10
X798,X798,1
X443,X798,6
X799,X799,1
X837,X799,7
X8,X8,1
X317,X8,10
X80,X80,1
X784,X80,9
X800,X800,1
X446,X800,8
X801,X801,1
X756,X801,2
X802,X802,1
X136,X802,1
X803,X803,1
X652,X803,1
X804,X804,1
X650,X804,6
X805,X805,1
X898,X805,8
X806,X806,1
X761,X806,2
X807,X807,1
X391,X807,4
X808,X808,1
X390,X808,3
X809,X809,1
X336,X809,5
X81,X81,1
X610,X81,5
X810,X810,1
X257,X810,1
X811,X811,1
X883,X811,2
X812,X812,1
X96,X812,1
X813,X813,1
X164,X813,2
X814,X814,1
X764,X814,7
X815,X815,1
X348,X815,5
X816,X816,1
X258,X816,1
X817,X817,1
X650,X817,2
X818,X818,1
X190,X818,5
X819,X819,1
X688,X819,3
X82,X82,1
X874,X82,8
X820,X820,1
X394,X820,4
X821,X821,1
X256,X821,9
X822,X822,1
X85,X822,8
X823,X823,1
X986,X823,10
X824,X824,1
X819,X824,6
X825,X825,1
X177,X825,1
X826,X826,1
X268,X826,3
X827,X827,1
X472,X827,4
X828,X828,1
X437,X828,3
X829,X829,1
X483,X829,4
X83,X83,1
X919,X83,10
X830,X830,1
X276,X830,9
X831,X831,1
X508,X831,6
X832,X832,1
X720,X832,8
X833,X833,1
X106,X833,9
X834,X834,1
X52,X834,2
X835,X835,1
X352,X835,1
X836,X836,1
X494,X836,8
X837,X837,1
X486,X837,10
X838,X838,1
X274,X838,2
X839,X839,1
X350,X839,4
X84,X84,1
X405,X84,3
X840,X840,1
X722,X840,4
X841,X841,1
X630,X841,9
X842,X842,1
X946,X842,8
X843,X843,1
X368,X843,5
X844,X844,1
X725,X844,9
X845,X845,1
X832,X845,1
X846,X846,1
X821,X846,8
X847,X847,1
X366,X847,9
X848,X848,1
X44,X848,6
X849,X849,1
X111,X849,4
X85,X85,1
X61,X85,2
X850,X850,1
X4,X850,8
X851,X851,1
X374,X851,6
X852,X852,1
X706,X852,1
X853,X853,1
X644,X853,4
X854,X854,1
X10,X854,1
X855,X855,1
X163,X855,4
X856,X856,1
X568,X856,9
X857,X857,1
X888,X857,8
X858,X858,1
X466,X858,5
X859,X859,1
X755,X859,9
X86,X86,1
X601,X86,3
X860,X860,1
X504,X860,4
X861,X861,1
X824,X861,9
X862,X862,1
X409,X862,9
X863,X863,1
X804,X863,9
X864,X864,1
X4,X864,5
X865,X865,1
X885,X865,10
X866,X866,1
X467,X866,2
X867,X867,1
X331,X867,6
X868,X868,1
X991,X868,10
X869,X869,1
X714,X869,1
X87,X87,1
X629,X87,2
X870,X870,1
X74,X870,7
X871,X871,1
X967,X871,4
X872,X872,1
X638,X872,10
X873,X873,1
X9,X873,8
X874,X874,1
X273,X874,1
X875,X875,1
X618,X875,1
X876,X876,1
X582,X876,2
X877,X877,1
X568,X877,3
X878,X878,1
X293,X878,5
X879,X879,1
X329,X879,1
X88,X88,1
X287,X88,9
X880,X880,1
X214,X880,1
X881,X881,1
X422,X881,1
X882,X882,1
X960,X882,1
X883,X883,1
X989,X883,1
X884,X884,1
X58,X884,3
X885,X885,1
X687,X885,1
